stuId,library,hospital,market,water,canteen,washer,other,academic_office,printing,bus,shower,06_00exitDiv,06_00enterDiv,09_00exitDiv,09_00enterDiv,12_50exitDiv,12_50enterDiv,11_20exitDiv,11_20enterDiv,16_50exitDiv,16_50enterDiv,19_00exitDiv,19_00enterDiv,22_00exitDiv,22_00enterDiv
77.0,0.0802844663902,0.0,0.78140470213,0.0364207843641,0.0616907975593,0.00194398640296,0.0,0.000362008641146,0.0155392209212,0.00762933211216,0.0147247014786,0.118644067797,0.0338983050847,0.0677966101695,0.0508474576271,0.627118644068,0.491525423729,0.0508474576271,0.0677966101695,0.491525423729,0.508474576271,0.491525423729,0.525423728814,0.0338983050847,0.0338983050847
82.0,0.00680607311139,0.0,0.0748668042253,0.235262233993,0.507187952327,0.0,0.0,0.0,0.00936220011703,0.122601706138,0.0439130300884,0.0,0.0666666666667,0.166666666667,0.2,0.2,0.2,0.0,0.0333333333333,0.0333333333333,0.0666666666667,0.333333333333,0.266666666667,0.0666666666667,0.0
83.0,0.0395891024259,0.0,0.209687515545,0.265228331703,0.303376888255,0.00310909181355,0.00621818362711,0.00497454690169,0.0183125507818,0.122060871872,0.0274429170743,0.136363636364,0.318181818182,0.136363636364,0.0909090909091,0.181818181818,0.227272727273,0.272727272727,0.227272727273,0.318181818182,0.5,0.318181818182,0.181818181818,0.0,0.181818181818
88.0,0.0661105083098,0.0,0.210223793176,0.106059720532,0.557949820388,0.0,0.0,0.00840251431688,0.000118583871408,0.0427071342598,0.00842792514647,0.228813559322,0.127118644068,0.152542372881,0.152542372881,0.296610169492,0.220338983051,0.35593220339,0.508474576271,0.550847457627,0.516949152542,0.118644067797,0.169491525424,0.0,0.00847457627119
89.0,0.00168915260844,0.0,0.323205636284,0.144992817492,0.263630523132,0.0,0.0,0.0,0.0010972273354,0.249575907198,0.0158087359508,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,0.00907373525518,0.0,0.126571169322,0.221351540304,0.60394484359,0.00998705877103,0.0,0.00334686956134,0.00016362473411,0.0124860547102,0.013075103753,0.0625,0.0178571428571,0.1875,0.107142857143,0.133928571429,0.142857142857,0.392857142857,0.473214285714,0.571428571429,0.571428571429,0.169642857143,0.1875,0.0,0.0178571428571
93.0,0.0269566506009,0.0,0.228216173385,0.193124138703,0.408379143174,0.0148009552776,0.0,0.00171377359841,0.00196579912759,0.0799324168341,0.0449109492995,0.0603448275862,0.0,0.120689655172,0.0258620689655,0.258620689655,0.293103448276,0.336206896552,0.318965517241,0.422413793103,0.568965517241,0.155172413793,0.189655172414,0.0344827586207,0.0862068965517
98.0,0.00544742028883,0.0,0.198220069177,0.323334657588,0.441184918459,0.00224499745237,0.0,0.00110048894724,0.00353256952064,0.015393639394,0.00954123917256,0.0,0.0,0.210526315789,0.0315789473684,0.126315789474,0.105263157895,0.221052631579,0.305263157895,0.357894736842,0.484210526316,0.105263157895,0.0947368421053,0.0210526315789,0.0210526315789
99.0,0.0541345996398,0.0,0.304935320124,0.271507013809,0.21871295235,0.00552153266743,0.00152830085694,0.0,0.0104797773047,0.116423775995,0.0167567272529,0.103448275862,0.0258620689655,0.146551724138,0.00862068965517,0.189655172414,0.120689655172,0.284482758621,0.310344827586,0.336206896552,0.362068965517,0.318965517241,0.362068965517,0.0603448275862,0.362068965517
143.0,0.0535781504873,0.0,0.206323978418,0.145456731775,0.413523150278,0.0202162365636,0.0,0.0142205863901,0.0183299176042,0.0806390898825,0.0477121586014,0.239436619718,0.0422535211268,0.338028169014,0.112676056338,0.338028169014,0.281690140845,0.183098591549,0.450704225352,0.30985915493,0.30985915493,0.197183098592,0.492957746479,0.0,0.0422535211268
158.0,0.100468878333,0.0,0.20666469484,0.342283540002,0.241360984468,0.0304022643795,0.0,0.0,0.0,0.0461336686224,0.032685969355,0.0459770114943,0.0,0.551724137931,0.0804597701149,0.781609195402,0.425287356322,0.229885057471,0.574712643678,0.505747126437,0.620689655172,0.379310344828,0.655172413793,0.0,0.126436781609
160.0,0.0435719472851,0.0,0.139721901451,0.291430552745,0.286305491732,0.0113929927737,0.0,0.000967273419922,0.0012797771402,0.179019988333,0.0463100751199,0.0652173913043,0.0,0.0217391304348,0.0652173913043,0.108695652174,0.0760869565217,0.0869565217391,0.119565217391,0.608695652174,0.586956521739,0.0978260869565,0.152173913043,0.0108695652174,0.0108695652174
162.0,0.036777788313,0.0,0.214308422526,0.27036749901,0.387284500789,0.0140953634553,0.0,0.0,0.000546591333739,0.0482372429487,0.0283825916238,0.130434782609,0.0289855072464,0.130434782609,0.101449275362,0.231884057971,0.260869565217,0.36231884058,0.31884057971,0.231884057971,0.217391304348,0.231884057971,0.347826086957,0.0,0.0434782608696
184.0,0.0935455572311,0.0,0.112084568471,0.1949033009,0.465746787686,0.00803293445791,0.0,0.00764495308866,0.00152899061773,0.0892366705465,0.0272762370012,0.197368421053,0.0263157894737,0.197368421053,0.0657894736842,0.276315789474,0.315789473684,0.210526315789,0.263157894737,0.210526315789,0.289473684211,0.25,0.315789473684,0.0263157894737,0.0921052631579
186.0,0.0307735688935,0.0,0.201017832402,0.215360755701,0.480599094959,0.0171952399932,0.0,0.000393142510093,0.0,0.0335120098259,0.0211483557153,0.635294117647,0.0352941176471,0.2,0.117647058824,0.623529411765,0.188235294118,0.0941176470588,0.647058823529,0.611764705882,0.588235294118,0.0823529411765,0.305882352941,0.0,0.376470588235
212.0,0.0774359346456,0.0,0.314455473189,0.161102747961,0.339508491685,0.0,0.0,0.0,0.00101949813138,0.0919752638525,0.0145025905356,0.0267857142857,0.00892857142857,0.151785714286,0.0535714285714,0.339285714286,0.285714285714,0.366071428571,0.160714285714,0.178571428571,0.178571428571,0.241071428571,0.580357142857,0.0357142857143,0.0625
213.0,0.021227733953,0.0,0.339960440046,0.0686526270452,0.444458620396,0.0013029811122,0.0,0.00416230077509,0.0486084342691,0.0470511908704,0.0245756715329,0.0547945205479,0.013698630137,0.0684931506849,0.041095890411,0.246575342466,0.191780821918,0.123287671233,0.150684931507,0.438356164384,0.383561643836,0.479452054795,0.506849315068,0.150684931507,0.164383561644
216.0,0.00468205455917,0.0,0.320663218205,0.183801126569,0.446234886138,0.00807568132809,5.00416150672e-05,0.0,0.00181185158002,0.00974661111856,0.024934528887,0.256637168142,0.0176991150442,0.12389380531,0.12389380531,0.41592920354,0.230088495575,0.283185840708,0.504424778761,0.16814159292,0.362831858407,0.203539823009,0.150442477876,0.150442477876,0.212389380531
217.0,0.0174401761965,0.0,0.514446181743,0.116861860734,0.195124163715,0.0426933172327,0.0,0.00132654584045,0.00586703913993,0.0324516030234,0.073789112375,0.0752688172043,0.0537634408602,0.0752688172043,0.0430107526882,0.258064516129,0.172043010753,0.301075268817,0.258064516129,0.268817204301,0.182795698925,0.301075268817,0.204301075269,0.150537634409,0.0967741935484
220.0,0.00127627531811,0.0,0.167660034289,0.263650119048,0.524961818097,0.00145495386265,0.0,0.0,0.000467967616641,0.0170028234046,0.0235260083639,0.0434782608696,0.0,0.0869565217391,0.0434782608696,0.173913043478,0.260869565217,0.0434782608696,0.0434782608696,0.0434782608696,0.0,0.130434782609,0.173913043478,0.260869565217,0.217391304348
224.0,0.0,0.0,0.106022488863,0.20480015961,0.53916846696,0.0,0.0,0.00941452268058,0.00505017441806,0.123417534081,0.0121266533866,0.512195121951,0.292682926829,0.292682926829,0.268292682927,0.609756097561,0.317073170732,0.243902439024,0.390243902439,0.0975609756098,0.341463414634,0.170731707317,0.292682926829,0.0243902439024,0.0243902439024
225.0,0.0,0.0,0.093930743738,0.171977577007,0.483268909349,0.0,0.0,0.0,0.000689231334754,0.239622760716,0.010510777855,0.411764705882,0.235294117647,0.235294117647,0.352941176471,0.470588235294,0.235294117647,0.117647058824,0.529411764706,0.235294117647,0.470588235294,0.235294117647,0.235294117647,0.0,0.117647058824
230.0,0.00443853464066,0.0,0.179536253493,0.267684438732,0.466911589706,0.0125700784656,0.0,9.27270468105e-05,0.000111272456173,0.0194355890115,0.049219516447,0.246376811594,0.0434782608696,0.275362318841,0.0434782608696,0.536231884058,0.347826086957,0.101449275362,0.478260869565,0.217391304348,0.36231884058,0.173913043478,0.246376811594,0.0,0.0289855072464
231.0,0.0738887251734,0.0,0.124624243727,0.126900897597,0.545666360652,0.0177023606077,0.0,0.00966435466588,0.0201008734594,0.0215772418977,0.0598749422195,0.0729166666667,0.0104166666667,0.40625,0.0833333333333,0.34375,0.177083333333,0.104166666667,0.510416666667,0.322916666667,0.395833333333,0.21875,0.364583333333,0.0208333333333,0.177083333333
232.0,0.0297583765317,0.0,0.274899233745,0.1252317085,0.519773356756,0.00421116727198,0.0,0.00634504089924,0.0,0.0245853495565,0.0151957667396,0.0298507462687,0.0,0.089552238806,0.0597014925373,0.268656716418,0.253731343284,0.0597014925373,0.0746268656716,0.313432835821,0.298507462687,0.298507462687,0.313432835821,0.0298507462687,0.089552238806
233.0,0.0640803456957,0.0,0.262661055389,0.133125928733,0.506611321461,0.0060446367641,0.0,0.00314225165118,0.000995446133771,0.0117654537016,0.011573560471,0.025641025641,0.0,0.0641025641026,0.0384615384615,0.333333333333,0.24358974359,0.0384615384615,0.102564102564,0.474358974359,0.346153846154,0.192307692308,0.179487179487,0.0384615384615,0.0512820512821
236.0,0.0018909442679,0.0,0.280964461195,0.108790999901,0.53714162874,0.00664020008181,0.0,0.00255277476167,3.58284177076e-05,0.0465669906816,0.0154161719525,0.0824742268041,0.0,0.0515463917526,0.020618556701,0.20618556701,0.268041237113,0.247422680412,0.340206185567,0.577319587629,0.515463917526,0.0309278350515,0.0412371134021,0.0412371134021,0.0618556701031
237.0,0.0128001412429,0.0,0.155654644593,0.105749490868,0.583552998949,0.0269080114308,0.0,0.0,0.00251486335567,0.0771395841545,0.0356802654053,0.0,0.0,0.220779220779,0.012987012987,0.220779220779,0.181818181818,0.337662337662,0.506493506494,0.688311688312,0.701298701299,0.116883116883,0.0779220779221,0.025974025974,0.103896103896
238.0,0.0731582211009,0.0,0.16451735666,0.199832646137,0.474170065878,0.0152651305935,0.00520026127373,0.0,0.00236375512442,0.036969130146,0.0285234330864,0.262626262626,0.010101010101,0.393939393939,0.151515151515,0.565656565657,0.434343434343,0.212121212121,0.545454545455,0.414141414141,0.424242424242,0.252525252525,0.363636363636,0.0505050505051,0.222222222222
239.0,0.0600033925837,0.0,0.177977754344,0.149447219918,0.528274527247,0.014089384418,0.0,0.00140706235866,0.00496380332082,0.0418382175334,0.0219986382763,0.0845070422535,0.0140845070423,0.112676056338,0.0704225352113,0.478873239437,0.338028169014,0.197183098592,0.253521126761,0.408450704225,0.140845070423,0.183098591549,0.394366197183,0.056338028169,0.169014084507
244.0,0.0978633940213,0.0,0.126734570934,0.115979493305,0.437284616333,0.0255726058885,5.20827003838e-06,0.0,0.0,0.158331409167,0.0382287020817,0.133333333333,0.0,0.253333333333,0.0533333333333,0.36,0.306666666667,0.0533333333333,0.32,0.2,0.12,0.16,0.24,0.0133333333333,0.106666666667
245.0,0.124529277304,0.0,0.196271724201,0.0613928830276,0.536114504088,0.00221993583473,0.0,0.0114037799729,0.00362386785807,0.0285601333989,0.0358838943148,0.0,0.0,0.6,0.6,0.1,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
254.0,0.0148459226537,0.0,0.206095302239,0.242898663647,0.424569176607,0.0233154720046,0.0,0.016648563225,0.000748348955118,0.0479581628914,0.0229203877768,0.0526315789474,0.0131578947368,0.184210526316,0.0789473684211,0.171052631579,0.236842105263,0.184210526316,0.302631578947,0.394736842105,0.302631578947,0.0921052631579,0.131578947368,0.0,0.0
255.0,0.0526779120262,0.0,0.173064311246,0.143328114384,0.511292428584,0.0278703731057,0.0,0.0,0.00622729018345,0.0319399722312,0.0535995982393,0.0,0.0,0.159420289855,0.0434782608696,0.144927536232,0.144927536232,0.159420289855,0.333333333333,0.405797101449,0.391304347826,0.188405797101,0.289855072464,0.0144927536232,0.0144927536232
258.0,0.0431571846403,0.0,0.406530906074,0.292762083654,0.160881784355,0.0174631060301,0.0,0.00166860144978,0.000286045962819,0.0405827709749,0.0366675168588,0.0810810810811,0.027027027027,0.202702702703,0.0945945945946,0.581081081081,0.391891891892,0.135135135135,0.189189189189,0.148648648649,0.135135135135,0.175675675676,0.243243243243,0.0810810810811,0.310810810811
259.0,0.0794375762213,0.0,0.514582685701,0.181022979985,0.100464701053,0.0334967359334,0.0,0.0,0.00739695672621,0.0283762564066,0.0552221079732,0.0,0.0,0.0853658536585,0.0365853658537,0.487804878049,0.536585365854,0.170731707317,0.109756097561,0.182926829268,0.19512195122,0.414634146341,0.451219512195,0.0243902439024,0.0731707317073
266.0,0.187490765438,0.0,0.165125628922,0.178322303702,0.356909007489,0.0048991780268,0.0,0.0495516863282,0.0137643573134,0.0377158943333,0.00622117844673,0.0,0.0,0.24,0.2,0.4,0.32,0.12,0.16,0.12,0.24,0.56,0.48,0.16,0.2
282.0,0.00544996491804,0.0,0.333408735358,0.168818793921,0.406800595342,0.00498153818128,0.0,0.000270246194283,0.00215596408328,0.0731591479838,0.00495501401777,0.219047619048,0.152380952381,0.152380952381,0.104761904762,0.228571428571,0.190476190476,0.142857142857,0.228571428571,0.361904761905,0.428571428571,0.285714285714,0.247619047619,0.0285714285714,0.0666666666667
283.0,0.0158572361432,0.0,0.380554174829,0.087685545257,0.45715037572,0.0115669132482,0.00676783329922,0.0,0.000263150200287,0.0341218093038,0.00603296199916,0.0487804878049,0.0,0.182926829268,0.0731707317073,0.280487804878,0.256097560976,0.0365853658537,0.0853658536585,0.59756097561,0.463414634146,0.292682926829,0.219512195122,0.0731707317073,0.0365853658537
288.0,0.0,0.0,0.25377889324,0.316107223946,0.345019758235,0.0207077067585,0.0,0.000717937365948,0.000837593593606,0.0481610333512,0.0146698535109,0.00854700854701,0.025641025641,0.0854700854701,0.136752136752,0.230769230769,0.299145299145,0.393162393162,0.333333333333,0.538461538462,0.478632478632,0.162393162393,0.188034188034,0.153846153846,0.111111111111
289.0,0.0370934461232,0.0,0.346173617603,0.286000176931,0.247186669887,0.0302753675512,0.0,8.60747750699e-05,0.000100420570915,0.0422961880829,0.0107880384754,0.0204081632653,0.0204081632653,0.265306122449,0.204081632653,0.285714285714,0.34693877551,0.571428571429,0.612244897959,0.836734693878,0.836734693878,0.326530612245,0.428571428571,0.224489795918,0.30612244898
294.0,0.0270492650031,0.000978666874482,0.223497610422,0.204892971903,0.490231454716,0.00468128988294,0.0,0.0,0.00974498478535,0.0362686694299,0.00265508698355,0.327433628319,0.115044247788,0.203539823009,0.29203539823,0.380530973451,0.300884955752,0.256637168142,0.41592920354,0.495575221239,0.477876106195,0.16814159292,0.176991150442,0.0353982300885,0.0796460176991
295.0,0.025651889146,0.0,0.198812653951,0.108642058375,0.597948689914,0.0,0.0,0.00117746376408,0.00846302080431,0.054405133742,0.00489909030411,0.271929824561,0.0701754385965,0.254385964912,0.263157894737,0.438596491228,0.394736842105,0.421052631579,0.473684210526,0.412280701754,0.456140350877,0.412280701754,0.517543859649,0.0701754385965,0.210526315789
296.0,0.00386782269696,0.0,0.190198903208,0.218439120556,0.508930495908,0.0252141146562,8.51943325322e-07,0.00323738463622,0.000366335629889,0.0465672221621,0.00317774860345,0.0593220338983,0.203389830508,0.127118644068,0.21186440678,0.35593220339,0.28813559322,0.415254237288,0.398305084746,0.389830508475,0.262711864407,0.135593220339,0.161016949153,0.101694915254,0.0593220338983
297.0,0.00934166666667,0.0,0.0989166666667,0.185509166667,0.60539,0.024355,0.0,0.00241666666667,0.00432083333333,0.059775,0.009975,0.164179104478,0.0149253731343,0.462686567164,0.208955223881,0.34328358209,0.432835820896,0.34328358209,0.477611940299,0.537313432836,0.298507462687,0.268656716418,0.477611940299,0.044776119403,0.358208955224
300.0,0.0481555621881,0.0,0.364298387107,0.278894046019,0.288014080166,0.00599443807509,0.0,0.000789701003001,0.0002186864316,0.00889932284151,0.00473577616877,0.362637362637,0.164835164835,0.21978021978,0.0989010989011,0.384615384615,0.461538461538,0.21978021978,0.307692307692,0.395604395604,0.406593406593,0.32967032967,0.417582417582,0.164835164835,0.230769230769
301.0,0.0785764212488,0.0,0.388180369032,0.246641316956,0.2666337573,0.00269281313067,0.0,0.00142476885221,0.009983858207,0.00496992899623,0.000896766277565,0.158878504673,0.0280373831776,0.289719626168,0.11214953271,0.495327102804,0.383177570093,0.345794392523,0.336448598131,0.551401869159,0.485981308411,0.308411214953,0.336448598131,0.196261682243,0.252336448598
306.0,0.0427557945353,0.0,0.217628178556,0.258000426374,0.371794795874,0.00319780180735,0.0,0.0,0.00544810678289,0.0939798420049,0.00719505406654,0.0,0.0,0.0,0.181818181818,0.363636363636,0.272727272727,0.0909090909091,0.0909090909091,0.0909090909091,0.0,0.181818181818,0.0909090909091,0.0,0.0909090909091
307.0,0.074966211239,0.0,0.129236406029,0.20148990821,0.487880884209,0.00469839927746,0.0,0.00701397029151,0.00528449816484,0.0884592965532,0.000970426026634,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,1.0,0.0,0.0
322.0,0.00351355198146,0.0,0.368846505764,0.327924198369,0.274237612086,0.000429434131067,1.21998332689e-05,0.000195197332303,0.000609991663447,0.0240279782843,0.000203330554482,0.0884955752212,0.0973451327434,0.0796460176991,0.0353982300885,0.345132743363,0.389380530973,0.115044247788,0.132743362832,0.327433628319,0.371681415929,0.283185840708,0.230088495575,0.159292035398,0.141592920354
323.0,0.0494486746801,0.0,0.364226526907,0.192388404577,0.340119193051,0.0006364505858,0.0,0.00273438029455,0.00429309492366,0.042458325746,0.00369494923423,0.0,0.0,0.1015625,0.03125,0.421875,0.4296875,0.5,0.3671875,0.609375,0.421875,0.2421875,0.34375,0.0859375,0.0859375
330.0,0.0375154520778,0.000253405954715,0.299624926699,0.187086692451,0.359712189314,0.0155682222435,0.0,0.00744948530976,0.00376454038495,0.0589331284427,0.0300919571224,0.142857142857,0.131868131868,0.186813186813,0.0659340659341,0.340659340659,0.285714285714,0.252747252747,0.197802197802,0.263736263736,0.230769230769,0.32967032967,0.164835164835,0.0769230769231,0.505494505495
331.0,0.0299296075833,0.0,0.26428315983,0.323791268277,0.279882562541,0.017229482863,0.0,0.00122194913922,0.00107531524251,0.037016097958,0.0455705565652,0.015625,0.03125,0.140625,0.046875,0.296875,0.1875,0.1875,0.0625,0.125,0.15625,0.3125,0.25,0.03125,0.5625
346.0,0.062109341361,0.0,0.183325481593,0.20417749447,0.447104365522,0.00271610362087,0.000280912717656,0.00095786631594,6.44717712652e-05,0.0972054710745,0.00205849155397,0.112244897959,0.142857142857,0.102040816327,0.173469387755,0.0612244897959,0.0918367346939,0.122448979592,0.102040816327,0.132653061224,0.122448979592,0.102040816327,0.0612244897959,0.183673469388,0.112244897959
347.0,0.127485549486,0.0,0.167165942905,0.162607030344,0.404310234029,0.00274267529481,0.0,0.00882238851194,0.00672874324872,0.11886961766,0.0012678185205,0.153846153846,0.0,0.0769230769231,0.230769230769,0.307692307692,0.153846153846,0.230769230769,0.461538461538,0.307692307692,0.230769230769,0.0,0.153846153846,0.0,0.0
352.0,0.015282796076,0.0,0.303698651146,0.252388137976,0.382736982543,0.00321743075285,0.0,0.00724994396308,5.36238458808e-05,0.0312862966407,0.00408613705612,0.0515463917526,0.0927835051546,0.113402061856,0.123711340206,0.123711340206,0.175257731959,0.134020618557,0.123711340206,0.257731958763,0.19587628866,0.237113402062,0.247422680412,0.0412371134021,0.0103092783505
353.0,0.0535634468263,0.0,0.383895995794,0.216760802885,0.294480748558,0.00111559730631,0.0,0.000627985238653,0.00507929237146,0.0400186671691,0.00445746385083,0.0677966101695,0.0169491525424,0.169491525424,0.0847457627119,0.389830508475,0.305084745763,0.118644067797,0.203389830508,0.457627118644,0.389830508475,0.169491525424,0.271186440678,0.0508474576271,0.0847457627119
