164,2056.4,0.0,2161.2,6606.2,17058.92,691.44,0.0,0.0,79.6,1182.64,305.2
165,0.0,0.0,42.0,370.92,236.4,0.0,0.0,0.0,0.0,78.0,12.0
168,3647.64,120.0,3412.0,35847.24,6822.4,337.92,0.0,0.0,627.6,17758.08,2089.04
169,96.8,0.0,3462.0,8211.64,24357.16,63.36,0.0,360.0,0.0,1222.4,1614.0
170,3113.2,0.0,3609.6,7163.08,23352.72,430.32,0.0,0.0,205.6,1648.0,748.32
171,4054.8,0.0,7262.48,4536.44,27400.48,220.48,0.0,8.0,431.2,1536.24,2016.76
174,630.6,0.0,79.2,28956.2,8516.6,449.76,0.0,0.0,137.6,4763.6,2308.12
175,1335.6,0.0,10800.8,9883.36,16243.64,1497.36,0.0,0.0,19.2,2926.8,0.8
176,1494.4,16.0,9475.6,4196.72,30376.24,1301.52,0.0,0.0,48.8,1220.8,1476.0
177,1188.8,0.0,9592.0,7745.32,23521.28,2034.24,0.0,0.0,420.0,3372.6,437.6
180,931.6,0.0,5201.6,6452.08,12980.48,963.6,0.0,0.0,48.4,2569.2,1402.0
181,887.2,0.0,2812.8,6173.56,37391.56,0.0,0.0,294.0,398.0,2038.0,716.8
188,508.4,0.0,3908.8,4955.2,22402.84,57.6,0.0,0.0,62.68,970.0,335.2
189,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,6.0
196,3368.4,1088.0,8495.2,13422.76,27988.0,2124.24,0.0,244.0,756.8,6600.6,2032.0
197,937.2,0.0,1678.4,5838.28,19256.32,370.0,0.0,60.0,0.0,1391.6,942.0
208,1109.6,0.0,4464.4,11007.12,15446.48,970.56,3.88,226.0,0.0,917.12,402.8
209,226.8,0.0,300.0,4034.24,21078.52,147.6,263.2,0.0,377.6,4389.96,1995.76
210,2077.2,0.0,19177.6,11590.8,24936.6,627.28,0.0,148.8,84.8,1702.0,2457.6
211,1512.64,0.0,4810.8,6483.4,19967.28,267.52,0.0,0.0,219.2,1364.8,195.6
222,36.0,0.0,0.0,559.8,942.0,0.0,0.0,0.0,0.0,0.0,14.4
223,405.92,0.0,1713.2,7732.64,14651.84,532.08,0.0,0.0,77.6,3310.8,715.2
226,1694.8,0.0,9675.6,5819.4,5975.84,0.0,0.0,304.0,6.0,2573.96,1602.4
227,1465.2,0.0,4613.2,4809.76,27065.2,1240.32,0.0,44.0,440.4,2800.0,1932.88
240,324.0,0.0,9446.8,12319.56,25207.72,335.36,2.8,510.4,6.0,1058.0,573.92
241,1150.8,0.0,7005.6,7432.2,17244.64,229.92,0.0,182.56,0.8,862.76,2370.0
242,819.6,0.0,5168.8,6398.64,9813.52,640.08,487.36,172.0,96.0,3910.8,3758.4
243,1604.4,0.0,5115.6,3334.52,17554.72,445.92,0.0,133.6,184.4,1359.04,1023.6
246,48.0,0.0,5134.0,2364.96,27134.12,1703.28,0.0,448.0,531.6,3126.4,1687.2
247,1641.6,0.0,3667.2,3729.44,5170.0,247.44,0.0,52.0,0.0,774.4,270.4
248,0.0,0.0,100.8,212.16,445.2,128.16,0.0,0.0,0.0,84.0,4.8
249,848.8,0.0,1559.2,6919.0,16381.56,609.36,0.0,154.24,140.0,2309.16,1070.44
252,1844.0,0.0,5960.8,7508.16,9960.88,2629.6,0.0,92.0,228.0,1025.2,1773.8
253,1076.8,0.0,2999.92,6214.6,28088.64,950.96,139.2,38.0,3.2,1618.2,1169.12
256,6802.4,0.0,20068.4,8583.72,29883.52,1674.24,0.0,257.6,625.2,1628.4,1857.2
257,1464.0,0.0,4412.0,11646.48,25872.12,888.48,0.0,521.6,295.8,5201.2,1070.4
262,0.0,0.0,2392.8,1014.12,426.0,172.8,0.0,0.0,0.0,192.0,10.8
263,165.2,0.0,2672.8,4273.8,19220.2,552.96,0.0,0.0,99.6,3692.0,1859.6
264,392.24,0.0,355.2,15841.16,4208.0,644.16,0.0,0.0,268.8,7583.6,3270.4
265,1008.4,0.0,8352.8,4954.16,15858.36,72.72,0.0,126.4,58.8,5088.4,1046.4
280,2719.84,0.0,5609.6,5192.56,19812.12,28.8,0.0,180.0,293.2,2225.2,1172.0
281,2924.0,0.0,19714.08,9384.92,18708.12,117.84,0.0,92.8,100.8,5461.6,1399.28
284,1031.6,0.0,5385.6,7544.92,23958.8,895.44,0.0,40.0,0.0,1673.2,2561.0
285,445.2,0.0,3767.2,4326.2,20836.0,215.28,20.0,638.0,5.6,2457.48,122.0
292,1549.2,8988.0,7528.4,4637.36,31731.6,720.72,0.0,180.0,7.2,1574.32,546.4
293,2168.4,0.0,6514.4,5247.52,14837.0,288.48,0.0,0.0,115.6,1155.0,268.4
302,1542.56,772.0,4550.4,17862.6,12851.6,86.4,0.0,0.0,0.0,28682.0,1663.6
303,2278.4,0.0,6231.2,8315.48,24503.88,216.72,0.0,64.0,494.8,3006.0,1593.2
314,409.6,0.0,5586.0,7937.6,24159.32,1336.32,0.0,212.0,841.2,3874.8,1353.6
315,808.4,0.0,4344.48,9327.32,15681.08,1342.8,0.0,2.4,68.0,1293.6,608.12
316,112.8,0.0,3688.8,994.72,847.0,16.56,0.0,0.0,4.08,40.0,306.8
317,0.0,0.0,186.0,930.48,145.2,0.0,0.0,0.0,0.0,43.2,13.2
326,1837.6,0.0,8832.8,3802.56,37587.16,347.76,0.0,80.0,568.0,1587.92,1003.6
327,0.0,0.0,486.0,207.6,919.2,0.0,0.0,0.0,0.0,368.4,0.0
332,1575.2,0.0,8434.4,7334.2,28291.72,220.32,0.0,175.6,396.8,1777.2,288.4
333,188.8,0.0,10775.36,10488.56,9672.32,66.96,0.0,3.6,5.28,547.2,284.4
336,1400.76,824.0,7612.08,24399.0,5493.2,740.16,0.0,8.0,409.2,15822.64,4885.52
337,183.6,0.0,9128.76,9076.12,14093.12,254.4,0.0,0.0,36.0,919.48,585.6
338,665.2,0.0,4964.8,9703.72,22865.36,370.32,0.0,0.0,667.4,877.44,1024.0
339,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,92.4,0.0
340,1608.0,0.0,279.6,1909.92,521.16,16.56,0.0,0.0,0.0,0.0,6.0
341,1002.8,0.0,7031.28,8174.32,15516.04,113.28,0.0,0.0,285.6,5212.0,755.6
342,1353.0,424.0,894.8,15509.64,6566.52,54.0,0.0,0.0,160.0,8583.44,1355.4
343,380.0,0.0,2868.0,2192.28,7525.88,477.36,0.0,240.0,110.0,1724.0,1591.6
350,2492.0,0.0,7445.6,5741.96,22008.0,242.88,0.0,0.0,233.6,1270.36,648.8
351,1186.4,0.0,2235.6,2825.48,10055.68,913.68,0.0,14.8,0.0,1248.4,1190.72
356,396.0,0.0,2344.4,6146.96,26627.04,430.08,0.0,234.0,120.0,3051.32,1270.8
357,85.2,0.0,0.0,18542.04,3654.4,28.8,0.0,0.0,48.0,3256.0,760.4
360,6149.2,0.0,8215.84,7035.28,24495.92,1073.68,0.0,364.0,734.4,2526.44,623.96
361,1554.8,0.0,5092.96,2541.8,22514.76,1320.48,0.0,248.0,135.2,2121.52,683.2
364,1784.0,0.0,7157.24,7136.44,32134.76,2183.28,0.0,112.0,777.0,1821.44,906.4
365,2088.0,0.0,8946.0,3569.92,20939.8,1954.56,0.0,712.0,1266.4,2881.96,822.0
370,0.0,0.0,1416.0,250.92,1659.6,43.92,0.0,0.0,0.0,57.6,25.2
371,1616.8,0.0,8574.0,14335.6,17902.92,1449.36,0.0,0.0,164.4,8544.8,1032.4
374,810.0,0.8,4313.6,8616.52,24209.08,648.48,16.12,635.16,64.8,1914.0,1724.0
375,1193.6,0.0,7366.4,7748.48,27637.88,100.8,0.0,662.8,18.0,953.2,461.2
378,3082.0,0.0,11886.0,10930.44,22311.72,863.04,0.0,84.8,11.6,940.36,18.32
379,188.4,0.0,2916.4,6068.84,13070.6,9.36,0.0,163.48,8.4,1496.08,607.6
380,2564.0,0.0,6881.6,6612.68,18651.4,43.2,0.0,215.2,109.2,5947.6,1471.6
381,0.0,0.0,1524.0,0.12,1144.8,0.0,0.0,0.0,0.0,12.0,13.2
382,683.0,0.0,1457.6,19694.0,5660.68,179.04,0.0,0.0,76.0,12543.0,1266.0
383,2935.6,0.0,3523.2,2187.12,11902.08,819.36,0.0,0.0,117.0,1468.4,1080.76
392,2025.84,0.0,6591.2,9214.64,15207.72,1261.92,0.0,404.0,57.6,7246.4,3456.0
393,0.0,0.0,0.0,94.8,242.4,0.0,0.0,0.0,0.0,12.0,7.2
402,982.0,0.0,2392.8,7044.56,20059.16,1267.2,0.0,72.0,5.6,4612.0,2173.6
403,1120.0,0.0,11091.2,5960.12,18442.52,234.48,0.0,66.0,10.08,2437.6,46.76
410,1203.2,0.0,6338.8,3342.48,22338.84,1787.52,0.0,132.0,1356.4,2553.6,1554.4
411,2571.2,0.0,11255.12,7129.24,53646.56,1774.56,0.0,40.0,892.2,1053.2,1554.8
414,0.0,0.0,6492.0,268.8,750.0,0.0,0.0,0.0,0.0,72.0,9.6
415,139.2,0.0,108.0,0.0,775.2,0.0,0.0,0.0,0.0,0.0,7.2
422,1698.0,0.0,8168.8,4572.32,12177.76,348.96,0.0,76.0,211.2,2248.8,1129.2
423,912.24,0.0,525.6,75.6,664.8,0.0,0.0,0.0,0.0,0.0,8.4
428,0.0,0.0,15.6,25.32,524.4,0.0,0.0,0.0,0.0,24.0,0.0
429,1932.0,0.0,5218.8,6033.6,33160.16,501.6,180.0,134.4,295.0,2930.8,809.04
434,33.2,0.0,5456.8,2522.04,13912.96,662.4,0.0,0.0,0.0,1150.8,164.8
435,3078.4,0.0,20542.0,3423.24,36610.8,1558.56,0.0,500.0,1550.6,1333.2,2291.6
436,1599.2,0.0,10078.0,10741.48,14173.04,3.6,0.0,0.0,12.0,2128.28,75.6
437,0.0,0.0,120.0,37.2,314.4,0.0,0.0,0.0,0.0,0.0,19.2
456,339.2,0.0,126.0,3038.52,1602.88,201.6,0.0,0.0,0.0,1928.0,676.0
457,3613.36,0.0,9579.6,8281.16,38733.84,1247.04,0.0,106.8,132.0,2751.0,1770.4
458,0.0,0.0,511.2,198.36,832.56,0.0,0.0,0.0,0.0,0.0,10.8
459,2440.8,0.0,18440.0,24886.48,6495.8,188.16,0.0,0.0,58.8,10381.2,1029.2
464,654.8,0.0,2294.8,6535.36,14399.92,576.0,0.0,220.0,55.2,5163.88,960.8
465,26.76,0.0,4010.0,6331.16,17967.64,68.4,0.0,138.8,8.4,1531.6,158.8
472,0.0,0.0,1592.4,67.2,583.2,0.0,0.0,180.0,0.0,0.0,0.0
473,1450.8,0.0,5898.0,3164.88,24039.68,186.0,0.0,160.0,127.2,2603.88,1520.8
482,2690.16,0.0,6113.2,9511.4,19433.44,310.56,4.32,75.6,28.32,1271.32,582.08
483,4348.0,0.0,622.4,6245.8,23001.56,460.48,0.0,41.4,124.0,1578.84,488.88
490,1027.2,0.0,6419.2,2721.84,4710.96,72.96,0.0,40.0,446.0,394.0,1031.2
491,3589.6,0.0,10407.2,9527.72,38666.28,43.2,0.0,105.6,123.2,2135.72,2984.4
492,0.0,0.0,33.6,0.6,471.6,0.0,0.0,240.0,0.0,13.2,8.4
493,1.44,0.0,8099.6,4910.76,30165.48,1298.16,0.0,0.0,1.2,1706.64,545.2
494,1565.6,0.0,6318.0,8522.76,11468.28,0.0,0.0,0.0,423.0,252.4,67.2
495,474.4,0.0,5750.0,22266.32,15408.32,144.0,0.0,120.0,360.4,11083.52,1655.6
506,2104.0,0.0,16304.0,10009.72,29152.84,1260.24,0.0,400.0,122.4,2440.8,1016.8
507,0.0,0.0,0.0,520.56,520.8,0.0,0.0,0.0,0.0,0.0,10.8
514,1126.0,0.0,2078.8,3053.88,14472.32,1032.0,4.92,0.0,3.16,2315.84,1697.2
515,0.0,0.0,0.0,3.48,727.2,90.72,0.0,0.0,0.0,12.0,12.0
516,1113.2,0.0,3610.16,10179.08,30439.16,711.2,0.0,84.8,707.2,5469.04,1483.4
517,3408.8,0.0,4390.8,7572.56,23727.56,1286.64,10.04,174.56,60.8,945.2,546.4
518,446.0,0.0,3839.6,3005.84,26906.96,360.0,0.0,36.8,26.8,2765.2,936.0
519,462.4,0.0,6233.2,8750.52,26691.6,435.36,0.0,185.6,0.0,1153.68,943.32
520,2124.0,0.0,11056.16,10143.32,20475.6,240.96,0.12,22.8,498.0,3709.6,214.4
521,1432.0,0.0,8736.88,9257.52,21028.6,374.4,0.0,48.0,165.6,1198.4,1165.0
530,992.0,0.0,3730.0,6000.6,15733.72,73.92,0.8,33.2,114.0,2217.2,1008.52
531,0.0,0.0,96.0,369.96,444.0,0.0,0.0,0.0,0.0,68.4,15.6
538,120.6,0.0,1349.6,17603.84,5967.48,0.0,0.0,0.0,0.0,7067.8,4696.08
539,1357.6,0.8,3814.0,11803.84,21827.8,420.0,0.0,72.8,0.0,3272.12,1102.0
540,2286.4,0.0,6671.2,14411.76,46485.2,1038.96,0.0,99.2,2074.4,7192.8,1883.6
542,1857.2,0.0,6314.8,15341.96,13115.8,331.68,0.0,492.72,139.2,4108.4,1029.2
543,610.0,0.0,14570.08,13272.68,24504.92,102.24,0.0,0.0,59.28,1283.4,790.8
546,1858.4,0.0,9361.2,3261.32,36234.88,585.36,0.0,499.76,4112.0,710.08,1262.0
547,1506.8,0.0,140.0,5837.16,2319.2,36.0,0.0,0.0,343.12,7292.4,1912.4
548,2718.56,0.0,13599.6,12093.6,18122.24,238.56,1635.92,0.0,28.8,3950.4,120.0
549,163.2,0.0,10670.08,12995.32,14525.08,137.76,13.6,0.0,182.88,703.2,339.6
554,27.2,0.0,46.8,25421.28,108.0,0.0,0.0,0.0,0.0,709.6,321.6
555,601.28,0.0,6258.04,13425.76,6300.0,77.28,0.0,40.0,344.8,1799.2,431.56
556,3358.4,0.0,9636.8,7123.08,14872.64,0.0,0.0,0.0,449.2,2449.6,443.2
557,8332.4,0.0,15109.2,8912.64,14755.2,1175.28,0.0,590.4,300.8,1241.6,833.6
560,4445.64,0.0,9697.2,4408.48,14304.52,0.0,0.0,181.6,128.0,3632.4,841.2
561,2725.12,0.0,6754.4,13601.96,36128.08,1993.04,0.0,0.0,32.76,792.84,1344.6
568,3146.2,232.0,2572.4,16527.92,4298.24,442.08,0.0,52.8,182.8,9731.0,2824.4
569,307.6,0.0,7977.6,3197.08,29466.6,329.68,0.0,132.0,7.6,896.8,982.0
590,328.0,0.0,3328.8,5850.8,19855.2,43.2,0.0,0.0,19.2,2716.6,531.2
591,144.4,0.0,4081.2,9706.24,17730.36,180.72,0.4,374.4,11.6,968.04,397.6
600,86.4,0.0,1813.2,11915.08,4438.16,406.8,0.0,0.0,73.2,7077.48,3623.2
601,1885.6,0.0,7500.4,8724.44,21162.68,264.96,0.0,0.0,3.6,2576.76,996.8
622,4435.6,0.0,11993.6,9113.16,26960.36,607.68,0.0,0.0,58.8,1676.8,683.2
623,2673.2,0.0,22912.48,11406.92,32902.92,1170.24,0.0,300.0,1147.0,2304.76,1514.0
628,0.0,0.0,0.0,155.28,348.0,0.0,0.0,0.0,0.0,12.0,0.0
629,2131.2,0.0,3984.0,6539.2,15891.32,2547.84,0.0,303.0,0.0,536.76,870.4
632,1419.2,0.0,3552.0,8153.52,32893.8,462.72,0.0,568.8,272.0,4375.0,1457.2
633,3372.0,0.0,12638.64,8963.0,24118.6,0.0,0.0,0.0,890.4,3267.8,337.2
639,916.8,0.0,9651.6,10855.36,19518.96,1630.56,0.0,592.4,560.8,5145.48,1262.0
644,3346.4,0.0,8108.8,11465.6,35444.6,0.0,0.08,13.2,40.8,1845.6,1947.2
645,0.0,0.0,4566.0,284.28,114.0,22.32,0.0,0.0,0.0,0.0,7.2
652,1455.2,0.0,12854.4,15228.12,18817.2,300.24,0.0,159.6,0.0,2769.6,1814.8
653,1621.2,0.0,4669.6,4130.32,13119.2,8.4,0.0,0.0,712.4,1874.8,798.8
656,2205.8,320.0,2928.4,21483.6,4860.16,410.88,0.0,0.0,31.2,11604.6,939.12
657,1586.4,0.0,2359.32,6681.12,17645.48,909.36,0.0,0.0,0.0,2436.32,1810.0
660,0.0,0.0,0.0,24.12,144.0,0.0,0.0,0.0,0.0,0.0,8.4
661,0.0,0.0,0.0,1459.2,703.2,0.0,0.0,0.0,0.0,134.4,12.0
666,606.4,24.0,5782.24,8246.96,20444.52,453.6,0.0,180.0,217.2,865.2,2554.76
667,2032.8,0.0,11831.6,5812.36,45879.92,565.92,0.0,288.0,1048.8,4170.8,1249.6
670,100.8,0.0,7334.48,9174.76,21720.8,548.16,0.0,0.0,96.0,4550.76,2025.2
671,292.4,0.0,3119.2,8712.8,31029.32,607.92,240.0,326.4,56.4,4459.2,603.2
672,0.0,0.0,1.2,395.04,1314.0,0.0,0.0,0.0,0.0,345.6,7.2
673,275.2,0.0,6138.4,8806.08,20937.4,1122.0,24.0,48.0,139.2,1502.52,799.6
676,827.6,0.0,516.4,23348.92,11258.4,116.64,0.0,0.0,56.4,7272.4,203.04
677,217.2,0.0,376.8,1380.84,12438.32,584.4,0.0,0.0,0.0,331.2,21.6
688,0.0,0.0,76.8,0.0,411.6,0.0,0.0,360.0,0.0,0.0,6.0
689,2102.4,364.0,5329.92,23689.68,4395.4,813.6,0.0,30.0,124.0,10805.48,1568.88
698,4094.4,0.0,11044.8,11274.32,25456.48,1339.2,0.0,332.0,347.2,7030.4,1656.4
699,2125.84,0.0,13377.6,7503.2,23691.96,504.72,0.0,0.0,326.0,4141.6,847.2
700,1.2,0.0,43.2,914.76,720.0,0.0,0.0,0.0,0.0,66.0,0.0
701,0.0,0.0,1532.4,1440.6,327.6,0.0,0.0,0.0,0.0,0.0,49.2
702,396.84,304.0,1016.0,26542.8,4373.04,86.4,0.0,0.0,90.0,8610.8,1238.0
703,438.8,0.0,2192.8,8041.84,16697.08,1005.6,2.2,0.0,163.12,947.72,1199.56
704,144.0,0.0,5489.2,5339.32,2703.2,227.28,0.0,0.0,0.0,564.8,434.0
705,315.6,0.0,3410.8,5738.24,14221.2,264.24,0.0,0.0,157.8,2328.88,1694.0
716,116.0,0.0,2989.12,4664.52,17870.52,487.44,0.0,0.0,33.6,1787.6,1460.4
717,56.4,0.0,151.2,6113.0,2796.0,0.0,0.0,0.0,156.0,636.0,732.4
720,3326.4,0.0,9077.32,12679.04,21706.96,377.76,0.0,139.2,218.4,2398.4,1275.8
721,706.0,0.0,3397.6,11956.6,17577.12,125.28,31.2,137.2,54.0,463.6,1854.0
722,962.24,0.0,5222.8,4744.8,15044.52,505.68,0.0,48.0,157.8,2363.44,700.8
723,640.0,312.0,1700.0,823.08,23194.12,0.0,0.0,0.0,53.2,1363.2,102.4
724,508.0,0.0,5609.6,10311.76,17276.04,79.2,0.0,0.0,595.2,2850.4,1663.6
725,1012.8,0.0,7069.6,5917.76,15797.92,72.72,0.0,0.0,199.0,2797.2,1511.2
726,582.8,0.0,6271.2,6934.92,12812.56,1022.4,0.0,0.0,150.4,6647.6,1772.8
727,1.44,0.0,366.0,330.84,331.2,0.0,0.0,0.0,0.0,0.0,66.6
752,0.0,0.0,834.0,99.84,954.0,0.0,0.0,0.0,0.0,12.0,31.2
753,323.6,230.0,418.4,702.08,1607.16,0.0,7.6,2.8,0.0,573.2,513.64
760,1700.0,0.0,2966.0,4627.84,20254.12,716.4,0.0,17.6,1305.4,971.6,528.4
761,1985.2,0.0,890.4,6480.96,16508.12,110.64,0.12,14.0,0.0,986.48,1147.6
764,13.2,0.0,14.4,93.6,232.8,0.0,0.0,0.0,0.0,0.0,15.6
765,3131.6,0.0,8949.6,10649.52,28522.36,110.16,0.0,685.6,370.8,15665.28,216.0
768,57.6,0.0,4166.8,14061.48,32307.24,489.84,0.0,0.0,27.2,1050.08,172.0
769,3401.2,0.0,900.4,21141.56,8247.2,1123.2,700.0,0.0,10.8,11534.88,1864.4
778,877.6,0.0,4296.8,5878.56,23963.56,480.56,0.0,88.0,58.0,2737.44,934.8
779,1247.0,0.0,1304.0,4486.0,32377.36,341.28,0.0,248.0,896.84,5031.72,1806.4
780,532.8,0.0,20983.76,15436.4,40127.48,201.12,0.0,924.8,0.4,2152.72,523.36
781,1515.4,0.0,4584.0,18423.0,5357.52,527.04,0.0,0.0,12.0,28755.48,1853.36
782,1089.2,0.0,11439.04,7531.6,5177.04,1329.36,0.0,0.0,978.4,3369.6,1590.0
783,0.0,0.0,11784.8,10304.2,11452.0,0.0,0.0,575.32,1.2,7079.4,1139.2
784,372.4,0.0,4198.0,7075.76,22613.32,242.56,1.0,66.0,0.4,1924.92,826.48
785,758.4,0.0,10899.6,11020.2,26274.52,1033.84,28.0,282.0,120.8,757.24,702.24
792,2762.24,9.6,10515.84,6422.44,31267.92,201.6,0.0,0.0,103.2,2365.96,1994.36
793,0.0,0.0,416.4,0.0,102.0,0.0,0.0,0.0,0.0,12.0,0.0
794,2097.6,0.0,6236.0,3815.28,10631.28,0.0,0.0,0.0,14.4,860.8,161.6
795,0.0,0.0,60.0,0.48,841.2,0.0,0.0,0.0,0.0,0.0,6.0
806,950.4,0.0,19548.8,17089.2,9533.76,126.0,0.0,38.8,0.0,4834.76,704.4
807,148.8,0.0,13135.84,4269.12,20408.72,169.68,0.0,0.0,0.0,438.4,525.2
812,144.0,0.0,2559.6,1904.44,1282.8,0.0,0.0,0.0,0.0,587.16,378.0
813,93.6,0.0,2690.4,5153.2,23711.08,266.88,0.28,0.0,132.16,749.84,1290.4
814,0.0,0.0,170.4,157.08,356.4,39.6,0.0,0.0,0.0,0.0,0.0
815,4074.16,0.0,18138.08,9164.24,20320.8,1439.76,0.0,188.0,719.6,6867.8,1616.8
818,3093.2,0.0,3988.0,5441.12,20958.52,324.0,0.0,473.2,3.2,1549.32,2144.4
819,582.2,1056.0,2006.8,12092.28,7003.52,0.0,0.0,0.0,59.4,15661.92,5641.96
828,1059.6,0.0,4012.4,8662.8,17987.88,1389.84,0.0,0.0,164.8,1398.4,1052.8
829,0.0,0.0,10.8,0.0,249.6,0.0,0.0,0.0,0.0,12.0,1.2
836,0.0,0.0,133.2,39.6,237.12,0.0,0.0,0.0,0.0,0.0,1.2
