32269,POS消费,地点12,文印中心,2014/09/01 11:23:29,5.0,157.2
32269,POS消费,地点525,食堂,2014/09/08 07:18:33,2.63,147.15
32269,POS消费,地点525,食堂,2014/09/08 07:18:43,3.0,144.15
32269,POS消费,地点841,食堂,2014/09/08 07:25:13,2.0,142.15
32269,POS消费,地点257,食堂,2014/09/08 11:39:27,6.0,136.15
32269,POS消费,地点819,食堂,2014/09/08 11:41:17,5.6,130.55
32269,POS消费,地点819,食堂,2014/09/08 11:41:29,4.6,125.95
32269,,,,2014/09/08 20:59:35,20.0,105.95
32269,POS消费,地点1640,淋浴,2014/09/08 23:01:14,0.4,104.95
32269,POS消费,地点841,食堂,2014/09/09 11:51:10,3.0,101.95
32269,POS消费,地点268,食堂,2014/09/09 11:53:15,5.6,96.35
32269,POS消费,地点257,食堂,2014/09/09 17:59:08,3.0,93.35
32269,POS消费,地点820,食堂,2014/09/09 18:02:17,4.6,88.75
32269,POS消费,地点21,开水,2014/09/09 20:29:39,3.0,85.75
32269,POS消费,地点1640,淋浴,2014/09/09 23:08:49,0.3,85.45
32269,POS消费,地点244,食堂,2014/09/10 07:43:00,2.8,82.65
32269,POS消费,地点841,食堂,2014/09/10 11:48:03,2.9,79.75
32269,POS消费,地点525,食堂,2014/09/10 11:50:44,7.6,72.15
32269,POS消费,地点257,食堂,2014/09/10 17:49:58,3.0,69.15
32269,POS消费,地点818,食堂,2014/09/10 17:53:26,7.1,62.05
32269,POS消费,地点1640,淋浴,2014/09/10 20:59:05,0.6,54.05
32269,POS消费,地点65,食堂,2014/09/11 06:59:50,0.8,51.05
32269,POS消费,地点61,食堂,2014/09/11 07:12:49,2.2,51.85
32269,POS消费,地点1640,淋浴,2014/09/11 14:55:27,0.4,50.65
32269,POS消费,地点248,超市,2014/09/11 16:36:15,5.6,45.05
32269,POS消费,地点1606,淋浴,2014/09/11 20:43:24,0.5,41.55
32269,POS消费,地点21,开水,2014/09/12 08:28:59,11.1,30.45
32269,POS消费,地点21,开水,2014/09/12 14:32:27,1.5,28.95
32269,POS消费,地点1472,校车,2014/09/12 16:21:51,1.0,27.95
32269,POS消费,地点1472,校车,2014/09/12 16:22:00,1.0,26.95
32269,POS消费,地点1640,淋浴,2014/09/12 20:21:08,0.5,26.45
32269,POS消费,地点525,食堂,2014/09/13 11:17:54,4.6,21.85
32269,POS消费,地点816,校车,2014/09/13 18:17:19,1.0,20.85
32269,POS消费,地点118,食堂,2014/09/13 21:01:12,5.5,15.35
32269,POS消费,地点1606,淋浴,2014/09/13 21:42:34,0.4,14.95
32269,POS消费,地点1606,淋浴,2014/09/14 20:12:30,0.8,14.15
32269,POS消费,地点91,校车,2014/09/15 07:00:32,1.73,12.42
32269,POS消费,地点219,超市,2014/09/15 15:33:26,4.0,8.42
32269,POS消费,地点219,超市,2014/09/15 16:05:48,1.0,7.42
32269,POS消费,地点1640,淋浴,2014/09/15 16:49:19,0.5,6.92
32269,POS消费,地点167,食堂,2014/09/15 18:23:32,5.6,1.32
32269,POS消费,地点1640,淋浴,2014/09/16 21:50:05,0.3,1.02
32269,卡充值,,,2014/09/17 13:39:19,200.0,201.02
32269,POS消费,地点124,食堂,2014/09/17 17:07:51,3.0,198.02
32269,POS消费,地点1640,淋浴,2014/09/17 22:05:48,0.4,197.62
32269,POS消费,地点266,食堂,2014/09/18 07:02:06,1.5,196.12
32269,POS消费,地点144,食堂,2014/09/18 07:02:17,0.5,195.62
32269,POS消费,地点144,食堂,2014/09/18 07:02:22,0.2,195.42
32269,POS消费,地点1700,食堂,2014/09/18 12:16:23,8.6,186.82
32269,POS消费,地点219,超市,2014/09/18 16:06:51,4.0,182.82
32269,POS消费,地点1645,淋浴,2014/09/18 16:39:22,0.8,182.02
32269,POS消费,地点154,食堂,2014/09/18 17:45:31,5.0,177.02
32269,POS消费,地点257,食堂,2014/09/18 18:11:20,3.0,174.02
32269,POS消费,地点841,食堂,2014/09/18 18:11:43,1.8,172.22
32269,POS消费,地点1645,淋浴,2014/09/19 06:35:59,0.3,171.92
32269,POS消费,地点91,校车,2014/09/19 07:00:07,4.8,167.12
32269,POS消费,地点525,食堂,2014/09/19 11:59:28,4.1,163.02
32269,POS消费,地点192,超市,2014/09/19 12:20:09,5.9,157.12
32269,POS消费,地点192,超市,2014/09/19 20:46:56,3.9,153.22
32269,POS消费,地点1645,淋浴,2014/09/20 09:15:07,0.5,152.72
32269,POS消费,地点26,图书馆,2014/09/20 20:47:28,12.4,140.32
32269,POS消费,地点1645,淋浴,2014/09/20 23:13:36,0.3,140.02
32269,POS消费,地点1645,淋浴,2014/09/21 08:33:38,0.5,139.52
32269,POS消费,地点228,食堂,2014/09/21 17:53:38,6.0,133.52
32269,POS消费,地点231,食堂,2014/09/21 18:08:02,0.6,132.92
32269,POS消费,地点21,开水,2014/09/21 18:10:23,3.0,129.92
32269,POS消费,地点192,超市,2014/09/21 21:04:21,5.5,124.42
32269,POS消费,地点1645,淋浴,2014/09/21 22:08:10,0.6,123.82
32269,POS消费,地点268,食堂,2014/09/22 11:53:38,4.6,119.22
32269,POS消费,地点996,图书馆,2014/09/22 15:26:25,3.9,115.32
32269,POS消费,地点232,食堂,2014/09/22 17:40:35,6.1,109.22
32269,POS消费,地点1640,淋浴,2014/09/22 23:42:23,0.5,108.72
32269,POS消费,地点1645,淋浴,2014/09/23 06:28:31,0.6,108.12
32269,POS消费,地点266,食堂,2014/09/23 06:51:36,2.2,105.92
32269,POS消费,地点144,食堂,2014/09/23 06:51:55,0.7,105.22
32269,POS消费,地点87,食堂,2014/09/23 12:10:23,4.6,100.62
32269,POS消费,地点1700,食堂,2014/09/23 18:02:39,4.6,96.02
32269,POS消费,地点188,超市,2014/09/23 21:21:15,10.0,86.02
32269,POS消费,地点1640,淋浴,2014/09/23 21:40:13,0.3,85.72
32269,POS消费,地点1640,淋浴,2014/09/24 06:30:42,0.6,85.12
32269,POS消费,地点266,食堂,2014/09/24 07:00:57,2.6,82.52
32269,POS消费,地点91,校车,2014/09/24 11:56:24,11.6,70.92
32269,POS消费,地点222,校车,2014/09/24 15:52:14,1.0,69.92
32269,POS消费,地点1645,淋浴,2014/09/25 06:30:26,0.5,69.42
32269,POS消费,地点1596,食堂,2014/09/25 12:17:19,4.6,64.82
32269,POS消费,地点219,超市,2014/09/25 18:03:41,15.0,49.82
32269,POS消费,地点1645,淋浴,2014/09/26 00:26:04,0.5,49.32
32269,POS消费,地点1640,淋浴,2014/09/26 06:53:13,0.6,48.72
32269,POS消费,地点21,开水,2014/09/26 07:25:51,4.1,44.62
32269,POS消费,地点72,食堂,2014/09/26 17:50:27,4.6,40.02
32269,POS消费,地点1640,淋浴,2014/09/26 23:17:54,0.4,39.62
32269,POS消费,地点1645,淋浴,2014/09/27 08:47:04,0.4,39.22
32269,POS消费,地点91,校车,2014/09/27 11:27:30,6.1,33.12
32269,POS消费,地点218,食堂,2014/09/27 12:03:01,4.0,29.12
32269,卡充值,,,2014/09/27 12:08:39,100.0,129.12
32269,POS消费,地点1645,淋浴,2014/09/28 06:27:53,0.5,128.62
32269,POS消费,地点91,校车,2014/09/28 06:56:36,2.8,125.82
32269,POS消费,地点250,食堂,2014/09/28 11:56:48,14.0,111.82
32269,POS消费,地点250,食堂,2014/09/28 11:57:29,12.0,99.82
32269,POS消费,地点1645,淋浴,2014/09/29 06:29:00,0.5,99.32
32269,POS消费,地点91,校车,2014/09/29 06:56:55,3.8,95.52
32269,POS消费,地点219,超市,2014/09/29 15:33:07,2.0,93.52
32269,POS消费,地点1645,淋浴,2014/09/29 17:23:47,0.6,92.92
32269,POS消费,地点841,食堂,2014/09/29 18:24:14,1.0,86.32
32269,POS消费,地点2043,食堂,2014/09/29 18:55:57,5.6,87.32
32269,POS消费,地点21,开水,2014/09/29 20:57:41,9.0,77.32
32269,POS消费,地点91,校车,2014/09/30 06:57:00,4.8,72.52
32269,POS消费,地点256,食堂,2014/09/30 12:00:22,8.0,64.52
32269,POS消费,地点21,开水,2014/09/30 12:10:10,3.0,61.52
32269,POS消费,地点1472,校车,2014/10/06 14:13:20,1.0,60.52
32269,POS消费,地点1472,校车,2014/10/06 14:13:28,1.0,59.52
32269,POS消费,地点21,开水,2014/10/06 14:19:32,6.0,53.52
32269,POS消费,地点1640,淋浴,2014/10/06 23:43:34,0.1,53.42
32269,POS消费,地点1606,淋浴,2014/10/06 23:44:38,0.3,53.12
32269,POS消费,地点1640,淋浴,2014/10/07 22:10:26,0.1,53.02
32269,POS消费,地点1645,淋浴,2014/10/07 22:11:48,0.4,52.52
32269,POS消费,地点266,食堂,2014/10/08 07:03:08,4.8,47.72
32269,POS消费,地点836,开水,2014/10/08 10:07:57,0.01,47.71
32269,POS消费,地点2031,食堂,2014/10/08 12:40:02,3.1,44.61
32269,POS消费,地点1451,校车,2014/10/08 20:26:12,1.0,43.61
32269,POS消费,地点1451,校车,2014/10/08 20:26:22,1.0,42.61
32269,POS消费,地点1606,淋浴,2014/10/08 22:37:26,0.3,42.31
32269,POS消费,地点91,校车,2014/10/09 06:57:46,4.0,38.31
32269,POS消费,地点87,食堂,2014/10/09 12:04:53,4.6,33.71
32269,POS消费,地点219,超市,2014/10/09 15:40:51,3.0,30.71
32269,POS消费,地点21,开水,2014/10/09 17:21:42,4.1,26.61
32269,POS消费,地点1645,淋浴,2014/10/09 17:49:00,0.4,26.21
32269,POS消费,地点21,开水,2014/10/09 21:56:39,4.9,21.31
32269,POS消费,地点266,食堂,2014/10/10 07:06:14,2.2,19.11
32269,POS消费,地点144,食堂,2014/10/10 07:06:23,0.7,18.41
32269,POS消费,地点256,食堂,2014/10/10 12:00:20,10.0,8.41
32269,卡充值,,,2014/10/10 12:24:41,200.0,208.41
32269,POS消费,地点192,超市,2014/10/10 15:19:44,15.4,193.01
32269,POS消费,地点241,食堂,2014/10/10 17:25:18,8.6,184.41
32269,POS消费,地点841,食堂,2014/10/10 17:35:42,2.9,181.51
32269,POS消费,地点1606,淋浴,2014/10/11 06:22:17,0.6,180.91
32269,POS消费,地点266,食堂,2014/10/11 06:59:52,3.0,177.91
32269,POS消费,地点309,食堂,2014/10/11 12:10:19,6.5,171.41
32269,POS消费,地点228,食堂,2014/10/11 12:11:54,7.0,164.41
32269,POS消费,地点231,食堂,2014/10/11 12:25:30,12.0,152.41
32269,POS消费,地点231,食堂,2014/10/11 12:25:36,-12.0,164.41
32269,POS消费,地点231,食堂,2014/10/11 12:25:47,1.2,163.21
32269,POS消费,地点1606,淋浴,2014/10/12 16:05:01,0.7,162.51
32269,POS消费,地点244,食堂,2014/10/12 17:42:06,4.6,157.91
32269,POS消费,地点844,食堂,2014/10/12 17:42:39,0.8,157.11
32269,POS消费,地点844,食堂,2014/10/12 17:54:34,1.2,155.91
32269,POS消费,地点1645,淋浴,2014/10/13 06:27:45,0.6,155.31
32269,POS消费,地点87,食堂,2014/10/13 18:04:00,4.6,150.71
32269,POS消费,地点87,食堂,2014/10/13 18:04:05,0.2,150.51
32269,POS消费,地点1606,淋浴,2014/10/14 06:27:02,0.6,149.91
32269,POS消费,地点91,校车,2014/10/14 07:00:05,4.8,145.11
32269,POS消费,地点219,超市,2014/10/14 14:07:36,4.0,141.11
32269,POS消费,地点21,开水,2014/10/14 14:15:13,3.0,138.11
32269,POS消费,地点247,食堂,2014/10/14 14:25:17,10.0,128.11
32269,POS消费,地点254,食堂,2014/10/14 15:12:57,8.0,120.11
32269,POS消费,地点184,食堂,2014/10/14 17:53:00,3.6,116.51
32269,POS消费,地点21,开水,2014/10/14 21:31:43,3.9,112.61
32269,POS消费,地点1606,淋浴,2014/10/15 06:27:32,0.7,111.91
32269,POS消费,地点266,食堂,2014/10/15 07:06:16,4.8,107.11
32269,POS消费,地点21,开水,2014/10/15 11:15:17,4.9,102.21
32269,POS消费,地点1640,淋浴,2014/10/15 15:37:39,0.1,102.11
32269,POS消费,地点1645,淋浴,2014/10/15 15:39:24,0.5,101.61
32269,POS消费,地点1442,校车,2014/10/15 16:16:03,1.0,100.61
32269,POS消费,地点1442,校车,2014/10/15 16:18:06,1.0,99.61
32269,POS消费,地点1645,淋浴,2014/10/16 06:25:02,0.6,99.01
32269,POS消费,地点91,校车,2014/10/16 07:00:13,4.2,94.81
32269,POS消费,地点91,校车,2014/10/16 07:00:23,3.0,91.81
32269,POS消费,地点1645,淋浴,2014/10/16 16:13:52,0.4,91.41
32269,POS消费,地点1645,淋浴,2014/10/17 06:27:35,0.6,90.81
32269,POS消费,地点91,校车,2014/10/17 06:59:31,4.8,86.01
32269,POS消费,地点1645,淋浴,2014/10/17 14:56:00,0.6,85.41
32269,POS消费,地点250,食堂,2014/10/18 12:14:05,14.0,58.71
32269,POS消费,地点272,食堂,2014/10/18 12:15:07,12.0,72.71
32269,POS消费,地点1645,淋浴,2014/10/19 09:19:03,0.5,58.21
32269,POS消费,地点21,开水,2014/10/19 17:46:40,3.6,54.61
32269,POS消费,地点21,开水,2014/10/19 18:00:09,4.0,50.61
32269,POS消费,地点21,开水,2014/10/19 21:03:32,17.6,33.01
32269,POS消费,地点1606,淋浴,2014/10/20 06:26:18,0.7,32.31
32269,POS消费,地点91,校车,2014/10/20 06:58:53,4.8,27.51
32269,POS消费,地点244,食堂,2014/10/20 11:59:36,4.6,22.91
32269,卡充值,,,2014/10/20 15:58:58,200.0,222.91
32269,POS消费,地点1645,淋浴,2014/10/20 16:05:39,0.1,222.81
32269,POS消费,地点1645,淋浴,2014/10/20 16:06:01,0.1,222.71
32269,POS消费,地点1606,淋浴,2014/10/20 16:06:29,0.1,222.61
32269,POS消费,地点21,开水,2014/10/20 21:31:24,8.5,214.11
32269,POS消费,地点1606,淋浴,2014/10/21 06:33:36,0.6,213.51
32269,POS消费,地点91,校车,2014/10/21 06:52:48,4.6,208.91
32269,POS消费,地点60,食堂,2014/10/21 12:22:30,4.6,204.31
32269,POS消费,地点228,食堂,2014/10/21 17:50:15,5.0,199.31
32269,POS消费,地点218,食堂,2014/10/21 18:02:35,1.8,196.91
32269,POS消费,地点231,食堂,2014/10/21 18:03:53,0.6,198.71
32269,POS消费,地点530,开水,2014/10/21 18:30:33,0.01,196.9
32269,POS消费,地点1645,淋浴,2014/10/22 06:34:04,0.5,196.4
32269,POS消费,地点91,校车,2014/10/22 06:54:14,4.2,192.2
32269,POS消费,地点525,食堂,2014/10/22 11:58:16,4.6,187.6
32269,POS消费,地点841,食堂,2014/10/22 12:05:24,1.0,186.6
32269,POS消费,地点1447,校车,2014/10/22 16:16:34,1.0,185.6
32269,POS消费,地点1447,校车,2014/10/22 19:32:02,1.0,184.6
32269,POS消费,地点314,食堂,2014/10/22 21:00:32,5.85,178.75
32269,POS消费,地点91,校车,2014/10/23 06:46:47,4.8,173.95
32269,POS消费,地点91,校车,2014/10/23 12:09:56,4.7,169.25
32269,POS消费,地点219,超市,2014/10/23 15:45:42,5.5,163.75
32269,POS消费,地点87,食堂,2014/10/23 17:20:13,4.6,158.55
32269,POS消费,地点21,开水,2014/10/23 22:05:03,3.9,154.65
32269,POS消费,地点91,校车,2014/10/24 06:48:39,4.8,149.35
32269,POS消费,地点1645,淋浴,2014/10/24 06:48:47,0.5,154.15
32269,POS消费,地点248,超市,2014/10/24 12:11:17,4.6,144.75
32269,POS消费,地点230,食堂,2014/10/24 17:34:16,5.0,139.75
32269,POS消费,地点243,食堂,2014/10/24 17:59:44,1.5,138.25
32269,POS消费,地点247,食堂,2014/10/26 11:52:45,10.0,127.05
32269,POS消费,地点258,食堂,2014/10/26 11:53:14,10.0,117.05
32269,POS消费,地点91,校车,2014/10/26 17:40:45,5.6,111.45
32269,POS消费,地点91,校车,2014/10/26 17:41:14,5.6,105.85
32269,POS消费,地点21,开水,2014/10/26 21:45:12,9.4,96.45
32269,POS消费,地点1155,食堂,2014/10/27 06:57:20,12.0,84.45
32269,POS消费,地点82,食堂,2014/10/27 12:24:39,4.6,79.85
32269,POS消费,地点82,食堂,2014/10/27 12:25:11,4.0,75.85
32269,POS消费,地点188,超市,2014/10/27 16:09:31,2.9,72.95
32269,POS消费,地点232,食堂,2014/10/27 17:42:51,5.6,67.35
32269,POS消费,地点91,校车,2014/10/27 17:42:55,5.6,61.75
32269,POS消费,地点91,校车,2014/10/27 17:43:18,1.0,60.75
32269,POS消费,地点195,超市,2014/10/27 17:58:50,15.0,45.75
32269,POS消费,地点678,开水,2014/10/27 19:20:01,0.01,45.74
32269,POS消费,地点91,校车,2014/10/28 06:53:10,3.5,41.74
32269,POS消费,地点134,食堂,2014/10/28 12:17:14,4.6,37.14
32269,POS消费,地点21,开水,2014/10/28 21:00:03,4.0,33.14
32269,POS消费,地点1645,淋浴,2014/10/29 06:41:32,0.6,32.54
32269,POS消费,地点91,校车,2014/10/29 12:01:25,5.6,26.94
32269,POS消费,地点87,食堂,2014/10/29 17:21:52,4.6,22.34
32269,POS消费,地点27,教务处,2014/10/29 21:02:05,2.0,20.34
32269,POS消费,地点91,校车,2014/10/30 06:54:01,3.5,16.14
32269,POS消费,地点65,食堂,2014/10/30 12:10:46,4.6,11.54
32269,POS消费,地点232,食堂,2014/10/30 17:34:39,5.6,4.94
32269,POS消费,地点6,淋浴,2014/10/30 17:37:25,0.6,4.34
32269,POS消费,地点21,开水,2014/10/30 17:53:28,2.0,2.34
32269,POS消费,地点687,开水,2014/10/31 07:06:32,0.01,2.33
32269,卡充值,,,2014/10/31 12:16:35,200.0,202.33
32269,POS消费,地点314,食堂,2014/10/31 17:39:56,3.0,194.73
32269,POS消费,地点60,食堂,2014/10/31 17:40:15,4.6,197.73
32269,POS消费,地点192,超市,2014/10/31 22:10:04,11.6,183.13
32269,POS消费,地点1606,淋浴,2014/11/01 08:55:11,0.8,182.33
32269,POS消费,地点266,食堂,2014/11/03 07:04:27,4.5,176.53
32269,POS消费,地点91,校车,2014/11/03 12:07:13,5.6,170.93
32269,POS消费,地点21,开水,2014/11/03 12:14:24,17.7,153.23
32269,POS消费,地点230,食堂,2014/11/03 17:38:02,4.5,148.73
32269,POS消费,地点1645,淋浴,2014/11/03 21:46:04,0.5,181.03
32269,POS消费,地点91,校车,2014/11/04 06:54:04,3.8,144.23
32269,POS消费,地点65,食堂,2014/11/04 12:12:11,6.8,137.43
32269,POS消费,地点1997,食堂,2014/11/04 18:29:24,4.8,132.63
32269,POS消费,地点21,开水,2014/11/04 21:26:59,6.3,126.33
32269,POS消费,地点2117,食堂,2014/11/05 07:33:15,3.8,121.83
32269,POS消费,地点248,超市,2014/11/05 12:07:00,5.6,116.23
32269,POS消费,地点230,食堂,2014/11/05 18:08:44,4.5,111.73
32269,POS消费,地点2117,食堂,2014/11/06 07:36:33,3.8,107.23
32269,POS消费,地点91,校车,2014/11/06 12:37:46,4.5,102.73
32269,POS消费,地点219,超市,2014/11/06 16:31:13,3.0,99.73
32269,POS消费,地点314,食堂,2014/11/06 18:05:16,3.0,91.33
32269,POS消费,地点1700,食堂,2014/11/06 18:10:42,4.6,94.33
32269,POS消费,地点2117,食堂,2014/11/07 07:36:44,4.8,85.83
32269,POS消费,地点232,食堂,2014/11/07 12:09:00,5.0,80.83
32269,POS消费,地点219,超市,2014/11/07 14:29:20,8.0,72.83
32269,POS消费,地点230,食堂,2014/11/07 17:08:50,10.0,62.83
32269,POS消费,地点314,食堂,2014/11/07 17:36:06,3.0,59.83
32269,POS消费,地点1961,超市,2014/11/07 22:14:51,19.6,40.23
32269,POS消费,地点241,食堂,2014/11/08 08:57:59,1.6,38.63
32269,POS消费,地点2031,食堂,2014/11/08 09:42:22,3.6,35.03
32269,POS消费,地点69,食堂,2014/11/08 11:46:38,4.6,30.43
32269,POS消费,地点60,食堂,2014/11/08 17:43:14,7.0,23.43
32269,POS消费,地点1640,淋浴,2014/11/09 10:47:34,0.1,23.33
32269,POS消费,地点89,食堂,2014/11/09 11:41:55,4.5,17.93
32269,POS消费,地点69,食堂,2014/11/09 17:26:29,7.8,10.13
32269,POS消费,地点314,食堂,2014/11/09 17:49:41,3.0,7.13
32269,POS消费,地点21,开水,2014/11/09 20:12:04,5.1,2.03
32269,卡充值,,,2014/11/10 12:25:47,200.0,201.12
32269,POS消费,地点89,食堂,2014/11/10 18:03:52,4.5,196.62
32269,POS消费,地点26,图书馆,2014/11/10 21:55:15,8.6,188.02
32269,POS消费,地点1645,淋浴,2014/11/11 06:42:31,0.8,187.22
32269,POS消费,地点144,食堂,2014/11/11 07:03:17,0.7,184.32
32269,POS消费,地点2117,食堂,2014/11/11 07:41:00,2.2,185.02
32269,POS消费,地点676,开水,2014/11/11 14:10:46,0.01,1.12
32269,POS消费,地点1645,淋浴,2014/11/11 14:50:57,0.9,1.13
32269,POS消费,地点816,校车,2014/11/11 19:31:07,1.0,183.32
32269,POS消费,地点1645,淋浴,2014/11/12 06:38:31,0.7,182.62
32269,POS消费,地点2117,食堂,2014/11/12 07:41:55,4.2,178.42
32269,POS消费,地点279,食堂,2014/11/12 12:01:07,4.6,173.82
32269,POS消费,地点91,校车,2014/11/12 18:10:49,5.6,168.22
32269,POS消费,地点2117,食堂,2014/11/13 07:39:32,3.8,163.62
32269,POS消费,地点72,食堂,2014/11/13 12:20:06,5.1,158.52
32269,POS消费,地点1645,淋浴,2014/11/13 17:30:10,0.8,167.42
32269,POS消费,地点89,食堂,2014/11/13 18:00:42,4.5,154.02
32269,POS消费,地点21,开水,2014/11/13 18:20:21,3.0,151.02
32269,POS消费,地点188,超市,2014/11/13 22:16:38,6.4,144.62
32269,POS消费,地点2117,食堂,2014/11/14 07:41:42,4.2,139.62
32269,POS消费,地点241,食堂,2014/11/14 12:03:19,4.6,135.02
32269,POS消费,地点21,开水,2014/11/14 18:10:22,1.8,133.22
32269,POS消费,地点1645,淋浴,2014/11/14 18:15:58,0.8,143.82
32269,POS消费,地点192,超市,2014/11/14 18:17:15,13.9,113.32
32269,POS消费,地点21,开水,2014/11/14 18:18:27,6.0,127.22
32269,POS消费,地点1645,淋浴,2014/11/15 09:58:04,0.8,112.52
32269,POS消费,地点21,开水,2014/11/15 13:09:53,3.0,98.72
32269,POS消费,地点1997,食堂,2014/11/15 13:24:50,5.6,106.92
32269,POS消费,地点1997,食堂,2014/11/15 13:25:23,5.2,101.72
32269,POS消费,地点21,开水,2014/11/16 20:44:30,8.4,90.32
32269,POS消费,地点82,食堂,2014/11/17 12:17:32,4.6,85.02
32269,POS消费,地点60,食堂,2014/11/17 17:57:57,4.6,80.42
32269,POS消费,地点192,超市,2014/11/17 21:11:43,13.6,66.82
32269,POS消费,地点1645,淋浴,2014/11/17 22:17:08,0.7,89.62
32269,POS消费,地点82,食堂,2014/11/18 12:23:24,4.1,61.92
32269,POS消费,地点218,食堂,2014/11/18 12:28:46,1.8,60.12
32269,POS消费,地点309,食堂,2014/11/18 18:16:39,6.0,54.12
32269,POS消费,地点21,开水,2014/11/18 18:33:04,3.0,51.12
32269,POS消费,地点192,超市,2014/11/18 21:25:28,11.8,39.32
32269,POS消费,地点1645,淋浴,2014/11/18 22:52:01,0.8,66.02
32269,POS消费,地点89,食堂,2014/11/19 12:01:08,4.5,33.92
32269,POS消费,地点1645,淋浴,2014/11/19 17:13:26,0.9,38.42
32269,POS消费,地点21,开水,2014/11/19 17:29:32,3.0,30.92
32269,POS消费,地点21,开水,2014/11/19 17:31:53,4.6,26.32
32269,POS消费,地点1645,淋浴,2014/11/19 17:58:46,0.7,25.62
32269,POS消费,地点188,超市,2014/11/19 21:14:54,3.0,22.62
32269,POS消费,地点1645,淋浴,2014/11/20 06:59:04,0.8,21.82
32269,POS消费,地点840,食堂,2014/11/20 07:03:26,3.0,18.82
32269,POS消费,地点91,校车,2014/11/20 12:09:28,5.6,13.22
32269,卡充值,,,2014/11/20 13:11:03,200.0,213.22
32269,POS消费,地点219,超市,2014/11/20 14:27:04,8.0,205.22
32269,POS消费,地点219,超市,2014/11/20 16:25:46,4.0,201.22
32269,POS消费,地点188,超市,2014/11/20 16:54:33,7.8,193.42
32269,POS消费,地点1645,淋浴,2014/11/20 21:21:43,0.6,192.82
32269,POS消费,地点1645,淋浴,2014/11/20 21:21:43,0.2,192.62
32269,POS消费,地点188,超市,2014/11/20 21:25:32,7.5,185.12
32269,POS消费,地点1645,淋浴,2014/11/21 14:28:58,0.8,184.32
