817,POS消费,地点1098,文印中心,2014/09/01 10:36:41,0.6,48.6
817,POS消费,地点21,开水,2014/09/09 06:41:53,2.4,28.4
817,POS消费,地点118,食堂,2014/09/09 18:07:55,4.0,24.4
817,POS消费,地点21,开水,2014/09/10 07:01:05,6.8,17.6
817,POS消费,地点21,开水,2014/09/10 15:39:47,4.0,13.6
817,POS消费,地点91,校车,2014/09/11 06:58:44,4.2,9.4
817,POS消费,地点195,超市,2014/09/11 10:50:07,2.0,7.4
817,POS消费,地点26,图书馆,2014/09/11 16:07:41,2.0,5.4
817,POS消费,地点219,超市,2014/09/11 17:16:55,4.0,1.4
817,卡充值,,,2014/09/15 10:18:46,80.0,81.4
817,POS消费,地点21,开水,2014/09/15 10:19:29,3.0,78.4
817,POS消费,地点21,开水,2014/09/15 11:50:43,3.5,74.9
817,POS消费,地点21,开水,2014/09/15 17:04:17,7.0,67.9
817,POS消费,地点232,食堂,2014/09/15 17:18:08,8.0,59.9
817,POS消费,地点188,超市,2014/09/15 18:39:36,4.2,55.7
817,POS消费,地点840,食堂,2014/09/16 07:18:34,3.0,52.7
817,POS消费,地点70,食堂,2014/09/16 07:19:26,2.0,50.7
817,POS消费,地点21,开水,2014/09/16 12:07:12,2.2,46.3
817,POS消费,地点251,食堂,2014/09/16 12:19:18,2.2,48.5
817,POS消费,地点26,图书馆,2014/09/16 15:32:17,3.0,43.3
817,POS消费,地点21,开水,2014/09/16 18:29:40,2.8,40.5
817,POS消费,地点21,开水,2014/09/16 19:09:09,3.0,37.5
817,POS消费,地点21,开水,2014/09/17 11:15:48,3.9,33.6
817,POS消费,地点1155,食堂,2014/09/17 11:36:26,4.0,29.6
817,POS消费,地点218,食堂,2014/09/18 11:03:08,1.8,27.8
817,POS消费,地点59,食堂,2014/09/18 11:15:00,1.5,21.6
817,POS消费,地点239,食堂,2014/09/18 11:24:19,4.7,23.1
817,POS消费,地点840,食堂,2014/09/19 07:41:21,3.0,18.6
817,POS消费,地点841,食堂,2014/09/22 17:54:48,3.8,14.8
817,POS消费,地点840,食堂,2014/09/23 07:28:39,3.0,11.8
817,POS消费,地点21,开水,2014/09/23 11:52:08,1.8,80.0
817,卡充值,,,2014/09/23 11:52:23,70.0,81.8
817,POS消费,地点250,食堂,2014/09/23 12:04:04,12.0,68.0
817,POS消费,地点258,食堂,2014/09/23 12:05:45,4.2,63.8
817,POS消费,地点232,食堂,2014/09/23 17:41:48,10.0,53.8
817,POS消费,地点83,食堂,2014/09/24 14:03:21,3.0,50.8
817,POS消费,地点219,超市,2014/09/24 17:46:51,3.5,47.3
817,POS消费,地点21,开水,2014/09/24 17:50:19,3.0,44.3
817,POS消费,地点218,食堂,2014/09/25 10:59:25,3.0,41.3
817,POS消费,地点228,食堂,2014/09/25 11:10:05,6.5,34.8
817,POS消费,地点231,食堂,2014/09/25 11:25:58,0.6,34.2
817,POS消费,地点219,超市,2014/09/25 17:01:11,3.0,31.2
817,POS消费,地点232,食堂,2014/09/25 17:11:19,15.0,16.2
817,POS消费,地点232,食堂,2014/09/25 17:11:30,0.5,15.7
817,POS消费,地点1155,食堂,2014/09/25 19:34:59,5.8,9.9
817,POS消费,地点996,图书馆,2014/09/25 19:49:12,1.5,8.4
817,POS消费,地点65,食堂,2014/09/26 17:33:56,4.6,3.8
817,卡充值,,,2014/09/28 11:35:47,40.0,43.8
817,POS消费,地点118,食堂,2014/09/28 11:37:08,3.0,40.8
817,POS消费,地点59,食堂,2014/09/28 11:58:02,1.5,34.8
817,POS消费,地点253,食堂,2014/09/28 12:06:56,4.5,36.3
817,POS消费,地点1997,食堂,2014/09/29 09:07:43,2.43,32.37
817,POS消费,地点1997,食堂,2014/09/29 09:07:59,6.13,26.24
817,POS消费,地点1847,食堂,2014/10/07 11:23:45,3.0,15.34
817,POS消费,地点305,食堂,2014/10/07 11:27:23,6.0,20.24
817,POS消费,地点1701,食堂,2014/10/07 11:55:33,1.9,18.34
817,POS消费,地点219,超市,2014/10/08 16:04:56,4.0,11.34
817,POS消费,地点219,超市,2014/10/08 17:34:08,4.0,7.34
817,POS消费,地点232,食堂,2014/10/08 17:39:58,1.6,5.74
817,POS消费,地点248,超市,2014/10/08 17:41:57,5.0,0.74
817,卡充值,,,2014/10/16 10:21:29,50.0,50.74
817,POS消费,地点212,图书馆,2014/10/16 10:45:01,5.7,45.04
817,POS消费,地点192,超市,2014/10/16 16:31:13,8.0,37.04
817,POS消费,地点69,食堂,2014/10/18 06:56:38,1.8,35.24
817,POS消费,地点65,食堂,2014/10/18 06:58:25,0.8,34.44
817,POS消费,地点83,食堂,2014/10/18 07:06:07,2.9,31.54
817,POS消费,地点1961,超市,2014/10/18 19:22:24,18.8,12.74
817,POS消费,地点21,开水,2014/10/20 12:09:49,3.0,9.74
817,POS消费,地点307,食堂,2014/10/20 17:27:16,1.0,4.24
817,POS消费,地点307,食堂,2014/10/20 17:27:20,1.0,3.24
817,POS消费,地点204,食堂,2014/10/20 17:27:23,4.5,5.24
817,卡充值,,,2014/10/22 12:26:11,50.0,53.24
817,POS消费,地点219,超市,2014/10/22 16:04:18,4.0,49.24
817,POS消费,地点91,校车,2014/10/22 18:17:38,7.4,41.84
817,POS消费,地点134,食堂,2014/10/23 11:52:24,4.0,31.24
817,POS消费,地点972,食堂,2014/10/23 11:55:14,6.6,35.24
817,POS消费,地点1847,食堂,2014/10/23 12:00:43,1.0,30.24
817,POS消费,地点195,超市,2014/10/23 15:22:10,7.4,22.84
817,POS消费,地点2043,食堂,2014/10/26 07:43:43,3.2,19.64
817,POS消费,地点996,图书馆,2014/10/26 08:49:17,3.0,16.64
817,POS消费,地点996,图书馆,2014/10/26 09:33:46,0.8,15.84
817,POS消费,地点91,校车,2014/10/26 11:17:54,9.9,5.94
817,POS消费,地点21,开水,2014/10/26 17:54:21,3.1,2.84
817,卡充值,,,2014/10/27 09:26:49,50.0,52.84
817,POS消费,地点213,食堂,2014/10/27 09:31:10,1.8,51.04
817,POS消费,地点225,食堂,2014/10/27 11:01:10,5.4,45.64
817,POS消费,地点307,食堂,2014/10/27 11:02:44,3.0,37.14
817,POS消费,地点282,食堂,2014/10/27 11:03:15,5.5,40.14
817,POS消费,地点21,开水,2014/10/27 11:26:35,7.0,30.14
817,POS消费,地点6,淋浴,2014/10/28 12:08:48,5.6,24.54
817,POS消费,地点21,开水,2014/10/28 12:18:23,4.3,20.24
817,POS消费,地点21,开水,2014/10/28 12:18:27,1.8,18.44
817,POS消费,地点21,开水,2014/10/28 13:02:55,6.7,11.74
817,POS消费,地点188,超市,2014/10/28 18:34:30,7.1,4.64
817,POS消费,地点232,食堂,2014/10/29 18:03:35,1.6,3.04
817,卡充值,,,2014/11/02 10:45:42,70.0,73.04
817,POS消费,地点91,校车,2014/11/02 11:08:46,10.9,62.14
817,POS消费,地点21,开水,2014/11/02 11:35:56,14.1,48.04
817,POS消费,地点1674,食堂,2014/11/02 17:35:27,1.0,42.94
817,POS消费,地点92,食堂,2014/11/02 17:47:54,4.1,43.94
817,POS消费,地点1847,食堂,2014/11/02 17:52:43,4.0,38.94
817,POS消费,地点21,开水,2014/11/02 20:57:13,3.9,35.04
817,POS消费,地点91,校车,2014/11/03 17:11:47,5.5,29.54
817,POS消费,地点21,开水,2014/11/03 17:14:12,3.2,26.34
817,POS消费,地点314,食堂,2014/11/03 17:25:19,3.0,23.34
817,POS消费,地点190,超市,2014/11/04 11:05:57,6.6,16.74
817,POS消费,地点232,食堂,2014/11/04 11:19:21,2.1,14.64
817,POS消费,地点91,校车,2014/11/04 11:20:03,3.5,11.14
817,POS消费,地点91,校车,2014/11/04 11:28:58,1.1,10.04
817,POS消费,地点232,食堂,2014/11/05 11:57:19,5.6,4.44
817,卡充值,,,2014/11/09 10:42:21,50.0,54.44
817,POS消费,地点1847,食堂,2014/11/09 11:20:57,1.8,47.24
817,POS消费,地点157,食堂,2014/11/09 11:24:39,5.4,49.04
817,POS消费,地点1155,食堂,2014/11/09 14:35:46,4.0,43.24
817,POS消费,地点91,校车,2014/11/09 18:13:40,12.9,30.34
817,POS消费,地点243,食堂,2014/11/09 18:34:39,0.8,29.54
817,POS消费,地点218,食堂,2014/11/11 17:58:13,3.8,21.34
817,POS消费,地点21,开水,2014/11/11 18:04:07,4.4,25.14
817,POS消费,地点219,超市,2014/11/12 16:06:30,9.0,12.34
817,POS消费,地点232,食堂,2014/11/12 17:58:46,10.0,2.34
817,卡充值,,,2014/11/16 12:29:10,50.0,52.34
817,POS消费,地点253,食堂,2014/11/16 17:59:30,4.8,47.54
817,POS消费,地点184,食堂,2014/11/16 17:59:56,2.5,45.04
817,POS消费,地点26,图书馆,2014/11/16 18:09:11,7.9,37.14
817,POS消费,地点26,图书馆,2014/11/16 21:12:29,0.5,36.64
817,POS消费,地点1155,食堂,2014/11/17 14:10:37,9.8,26.84
817,POS消费,地点59,食堂,2014/11/17 16:53:38,1.9,20.34
817,POS消费,地点87,食堂,2014/11/17 16:59:57,4.6,22.24
817,POS消费,地点21,开水,2014/11/17 17:04:01,3.0,17.34
817,POS消费,地点247,食堂,2014/11/20 18:10:58,9.5,7.84
817,POS消费,地点204,食堂,2014/11/22 11:53:39,5.5,2.34
817,卡充值,,,2014/11/23 11:39:08,100.0,102.34
817,POS消费,地点91,校车,2014/11/23 11:49:19,8.9,93.44
817,POS消费,地点91,校车,2014/11/23 11:49:50,10.9,82.54
817,POS消费,地点21,开水,2014/11/23 11:50:50,5.0,77.54
817,POS消费,地点91,校车,2014/11/23 11:56:18,3.0,74.54
817,POS消费,地点996,图书馆,2014/11/23 14:52:09,9.3,65.24
817,POS消费,地点996,图书馆,2014/11/23 19:00:18,1.8,63.44
817,POS消费,地点996,图书馆,2014/11/23 19:00:47,1.8,61.64
817,POS消费,地点21,开水,2014/11/24 12:35:42,2.0,59.64
817,POS消费,地点1961,超市,2014/11/25 13:06:59,2.4,57.24
817,POS消费,地点188,超市,2014/11/26 13:51:03,8.5,48.74
817,POS消费,地点219,超市,2014/11/26 16:05:36,2.0,46.74
817,POS消费,地点219,超市,2014/11/26 17:30:02,3.0,43.74
817,POS消费,地点21,开水,2014/11/26 17:52:23,3.0,40.74
817,POS消费,地点91,校车,2014/11/26 18:04:24,12.9,27.84
817,POS消费,地点26,图书馆,2014/11/26 18:45:44,11.9,15.94
817,POS消费,地点996,图书馆,2014/11/28 10:27:55,4.4,11.54
817,POS消费,地点88,食堂,2014/12/07 10:53:08,5.0,51.94
817,卡充值,,,2014/12/07 10:57:55,50.0,61.54
817,POS消费,地点182,食堂,2014/12/07 11:02:11,4.6,56.94
817,POS消费,地点21,开水,2014/12/07 11:25:51,3.0,48.94
817,POS消费,地点254,食堂,2014/12/08 16:12:42,6.0,42.94
817,POS消费,地点258,食堂,2014/12/08 16:26:25,8.5,34.44
817,POS消费,地点1036,食堂,2014/12/08 17:06:13,2.0,32.44
817,POS消费,地点277,食堂,2014/12/08 17:06:29,4.5,27.94
817,POS消费,地点195,超市,2014/12/09 12:54:02,6.4,21.54
817,POS消费,地点248,超市,2014/12/09 18:12:11,4.4,17.14
817,POS消费,地点190,超市,2014/12/09 18:38:23,3.9,13.24
817,POS消费,地点190,超市,2014/12/09 18:38:43,0.5,12.74
817,POS消费,地点232,食堂,2014/12/11 11:23:59,5.0,7.74
817,POS消费,地点21,开水,2014/12/11 11:25:44,2.9,4.84
817,POS消费,地点21,开水,2014/12/11 11:26:19,1.8,3.04
817,卡充值,,,2014/12/16 11:14:37,50.0,53.04
817,POS消费,地点232,食堂,2014/12/16 11:26:17,10.0,43.04
817,POS消费,地点258,食堂,2014/12/16 11:37:11,1.0,42.04
817,POS消费,地点190,超市,2014/12/16 12:47:00,10.2,31.84
817,POS消费,地点1155,食堂,2014/12/16 15:29:47,3.6,28.24
817,POS消费,地点219,超市,2014/12/17 16:04:08,2.0,26.24
817,POS消费,地点258,食堂,2014/12/17 17:44:05,5.0,21.24
817,POS消费,地点1036,食堂,2014/12/17 17:47:13,3.0,18.24
817,POS消费,地点1985,食堂,2014/12/17 17:48:01,5.0,3.24
817,POS消费,地点1985,食堂,2014/12/17 17:48:04,0.5,2.74
817,POS消费,地点247,食堂,2014/12/17 17:56:40,10.0,8.24
817,卡充值,,,2015/03/02 09:35:44,50.0,52.74
817,POS消费,地点91,校车,2015/03/02 12:30:36,17.9,34.84
817,POS消费,地点21,开水,2015/03/02 12:35:24,4.6,30.24
817,POS消费,地点243,食堂,2015/03/02 18:11:08,3.0,21.64
817,POS消费,地点60,食堂,2015/03/02 18:33:38,5.6,24.64
817,POS消费,地点171,食堂,2015/03/03 12:49:14,5.5,16.14
817,POS消费,地点83,食堂,2015/03/03 13:38:26,4.0,12.14
817,POS消费,地点282,食堂,2015/03/03 17:40:45,5.5,6.64
817,POS消费,地点2107,食堂,2015/03/03 18:41:02,1.0,5.64
817,卡充值,,,2015/03/09 11:14:41,50.0,55.64
817,POS消费,地点526,食堂,2015/03/09 11:16:50,6.0,49.64
817,POS消费,地点1155,食堂,2015/03/09 13:57:56,4.0,45.64
817,POS消费,地点283,食堂,2015/03/09 18:06:32,4.6,41.04
817,POS消费,地点21,开水,2015/03/10 16:17:38,6.0,35.04
817,POS消费,地点21,开水,2015/03/10 19:47:24,10.0,25.04
817,POS消费,地点272,食堂,2015/03/11 17:16:09,13.0,12.04
817,POS消费,地点258,食堂,2015/03/11 17:17:34,3.5,8.54
817,POS消费,地点192,超市,2015/03/11 17:39:49,3.0,5.54
817,卡充值,,,2015/03/17 14:24:10,80.0,85.54
817,POS消费,地点192,超市,2015/03/17 14:26:30,9.6,75.94
817,POS消费,地点218,食堂,2015/03/20 17:18:44,3.0,72.94
817,POS消费,地点91,校车,2015/03/20 17:26:17,12.4,60.54
817,POS消费,地点118,食堂,2015/03/20 18:54:02,3.0,57.54
817,POS消费,地点21,开水,2015/03/22 15:15:20,11.5,46.04
817,POS消费,地点192,超市,2015/03/22 15:51:23,2.0,44.04
817,POS消费,地点188,超市,2015/03/22 21:23:28,9.6,34.44
817,POS消费,地点239,食堂,2015/03/23 18:09:01,7.5,26.94
817,POS消费,地点260,食堂,2015/03/23 18:10:38,1.0,25.94
817,POS消费,地点243,食堂,2015/03/23 18:11:51,3.0,22.94
817,POS消费,地点1155,食堂,2015/03/23 18:30:37,4.0,18.94
817,POS消费,地点304,超市,2015/03/24 21:31:54,4.3,14.64
817,POS消费,地点118,食堂,2015/03/24 21:44:48,1.8,12.84
817,POS消费,地点283,食堂,2015/03/25 18:18:41,4.6,8.24
817,POS消费,地点307,食堂,2015/03/25 18:18:47,4.0,4.24
817,POS消费,地点192,超市,2015/03/27 16:33:33,2.0,2.24
817,POS消费,地点21,开水,2015/03/28 17:12:04,18.0,64.24
817,卡充值,,,2015/03/28 17:15:44,80.0,82.24
817,POS消费,地点27,教务处,2015/03/28 17:26:27,8.5,55.74
817,POS消费,地点258,食堂,2015/03/28 17:27:01,3.2,52.54
817,POS消费,地点258,食堂,2015/03/28 17:37:09,1.0,51.54
817,POS消费,地点219,超市,2015/04/01 11:50:35,3.5,48.04
817,POS消费,地点232,食堂,2015/04/01 11:58:37,1.7,46.34
817,POS消费,地点307,食堂,2015/04/01 12:27:24,3.0,43.34
817,POS消费,地点255,食堂,2015/04/01 12:39:57,4.0,39.34
817,POS消费,地点83,食堂,2015/04/01 14:15:10,5.4,33.94
817,POS消费,地点1683,食堂,2015/04/01 18:57:40,15.0,18.94
817,POS消费,地点83,食堂,2015/04/02 16:10:53,2.9,16.04
817,卡充值,,,2015/04/03 16:55:16,50.0,66.04
817,POS消费,地点272,食堂,2015/04/03 16:59:07,13.0,53.04
817,POS消费,地点258,食堂,2015/04/03 17:01:41,4.8,48.24
817,POS消费,地点258,食堂,2015/04/03 17:14:58,1.0,47.24
817,POS消费,地点21,开水,2015/04/05 17:36:45,10.0,37.24
817,POS消费,地点214,超市,2015/04/05 18:19:25,10.0,27.24
817,POS消费,地点190,超市,2015/04/11 14:24:22,3.2,24.04
817,POS消费,地点272,食堂,2015/04/11 17:47:33,13.0,11.04
817,POS消费,地点21,开水,2015/04/12 17:30:37,5.7,5.34
817,卡充值,,,2015/04/13 16:04:10,50.0,55.34
817,POS消费,地点182,食堂,2015/04/13 18:23:19,3.4,51.94
817,POS消费,地点307,食堂,2015/04/13 18:23:28,6.0,45.94
817,POS消费,地点283,食堂,2015/04/14 11:53:37,5.5,40.44
817,POS消费,地点307,食堂,2015/04/14 11:54:03,1.8,38.64
817,POS消费,地点306,食堂,2015/04/14 18:24:21,7.5,31.14
817,POS消费,地点171,食堂,2015/04/14 18:25:43,1.0,30.14
817,POS消费,地点2107,食堂,2015/04/14 18:29:50,3.6,26.54
817,POS消费,地点250,食堂,2015/04/15 11:51:49,12.0,14.54
817,POS消费,地点258,食堂,2015/04/15 11:51:50,3.2,11.34
817,POS消费,地点91,校车,2015/04/18 12:05:25,4.4,6.94
817,POS消费,地点21,开水,2015/04/18 12:06:16,1.0,5.94
817,卡充值,,,2015/04/20 12:27:42,100.0,105.94
817,POS消费,地点192,超市,2015/04/20 12:30:15,6.8,99.14
817,POS消费,地点70,食堂,2015/04/21 18:39:59,6.0,93.14
817,POS消费,地点26,图书馆,2015/04/22 21:25:36,18.5,74.64
817,POS消费,地点1961,超市,2015/04/23 10:42:25,4.8,69.84
817,POS消费,地点188,超市,2015/04/23 14:17:26,6.9,62.94
817,POS消费,地点21,开水,2015/04/23 21:00:22,6.8,56.14
817,POS消费,地点283,食堂,2015/04/24 11:23:14,5.5,50.64
817,POS消费,地点2107,食堂,2015/04/24 11:23:58,1.8,48.84
817,POS消费,地点192,超市,2015/04/24 12:30:29,5.4,43.44
817,POS消费,地点275,食堂,2015/04/24 16:55:29,10.0,33.44
817,POS消费,地点27,教务处,2015/04/24 16:56:43,5.5,27.94
817,POS消费,地点816,校车,2015/04/25 13:30:25,1.0,26.94
817,POS消费,地点118,食堂,2015/04/25 14:00:56,1.8,25.14
817,POS消费,地点283,食堂,2015/04/27 11:34:07,5.5,19.64
817,POS消费,地点88,食堂,2015/04/27 11:40:51,4.0,15.64
817,POS消费,地点306,食堂,2015/04/27 18:06:19,5.5,10.14
817,POS消费,地点21,开水,2015/04/27 18:22:11,3.0,7.14
817,POS消费,地点118,食堂,2015/04/28 08:16:20,2.5,4.64
817,卡充值,,,2015/05/04 17:44:50,50.0,54.64
817,POS消费,地点21,开水,2015/05/04 17:47:59,8.7,45.94
817,POS消费,地点91,校车,2015/05/05 11:12:37,10.9,35.04
817,POS消费,地点689,开水,2015/05/05 16:10:24,0.01,35.03
817,POS消费,地点1551,食堂,2015/05/05 17:24:14,0.6,24.43
817,POS消费,地点114,食堂,2015/05/05 17:24:33,10.0,25.03
817,POS消费,地点188,超市,2015/05/05 21:11:06,2.4,22.03
817,POS消费,地点232,食堂,2015/05/06 11:20:06,5.4,16.63
817,POS消费,地点1961,超市,2015/05/07 12:59:55,6.8,9.83
817,卡充值,,,2015/05/15 09:43:04,50.0,59.83
817,POS消费,地点192,超市,2015/05/15 09:45:20,2.4,57.43
817,POS消费,地点21,开水,2015/05/15 16:23:20,3.5,53.93
817,POS消费,地点192,超市,2015/05/15 19:24:45,15.9,38.03
817,POS消费,地点526,食堂,2015/05/16 08:40:43,2.5,35.53
817,POS消费,地点118,食堂,2015/05/16 11:01:36,2.5,33.03
817,POS消费,地点1961,超市,2015/05/20 16:37:30,6.0,27.03
817,POS消费,地点228,食堂,2015/05/20 18:17:50,6.5,20.53
817,POS消费,地点243,食堂,2015/05/20 18:25:18,2.8,17.33
817,POS消费,地点243,食堂,2015/05/20 18:25:25,2.2,15.13
817,POS消费,地点1997,食堂,2015/05/20 19:42:46,0.4,20.13
817,POS消费,地点1961,超市,2015/05/21 15:52:26,12.2,2.93
817,卡充值,,,2015/05/22 11:39:26,50.0,52.93
817,POS消费,地点1700,食堂,2015/05/22 11:49:50,5.4,47.53
817,POS消费,地点243,食堂,2015/05/22 17:45:28,3.8,43.73
817,POS消费,地点72,食堂,2015/05/22 17:48:05,4.4,39.33
817,POS消费,地点91,校车,2015/05/26 12:19:40,14.6,24.73
817,POS消费,地点243,食堂,2015/05/26 12:37:39,4.0,20.73
817,POS消费,地点1155,食堂,2015/05/26 14:35:07,3.6,17.13
817,POS消费,地点2043,食堂,2015/05/30 08:56:02,2.6,14.53
817,POS消费,地点243,食堂,2015/05/30 11:40:12,1.5,13.03
817,POS消费,地点211,校车,2015/05/30 11:42:45,1.0,12.03
817,卡充值,,,2015/06/03 12:42:45,50.0,62.03
817,POS消费,地点1155,食堂,2015/06/03 12:46:05,5.0,57.03
817,POS消费,地点1155,食堂,2015/06/03 12:46:10,5.0,52.03
817,POS消费,地点234,食堂,2015/06/05 17:07:17,7.6,44.43
817,POS消费,地点1847,食堂,2015/06/05 17:10:35,3.0,41.43
817,POS消费,地点192,超市,2015/06/05 17:27:37,8.3,33.13
817,POS消费,地点188,超市,2015/06/05 21:16:31,2.4,30.73
817,POS消费,地点243,食堂,2015/06/07 11:30:56,3.0,27.73
817,POS消费,地点60,食堂,2015/06/07 11:33:22,4.4,23.33
817,POS消费,地点21,开水,2015/06/07 17:32:41,3.0,20.33
817,POS消费,地点264,食堂,2015/06/07 17:33:53,5.4,14.93
817,POS消费,地点1847,食堂,2015/06/07 17:42:52,1.8,13.13
817,POS消费,地点232,食堂,2015/06/09 11:41:31,1.9,11.23
817,卡挂失,,,2015/06/15 08:19:31,0.0,0.0
817,卡片开户,,,2015/06/15 09:50:19,50.0,35.0
817,POS消费,地点286,食堂,2015/06/15 12:03:06,0.5,34.5
817,POS消费,地点841,食堂,2015/06/15 12:04:30,4.3,19.2
817,POS消费,地点2273,食堂,2015/06/15 13:22:25,8.0,26.5
817,POS消费,地点2273,食堂,2015/06/15 13:22:37,3.0,23.5
817,POS消费,地点1700,食堂,2015/06/16 11:20:26,5.4,13.8
817,POS消费,地点192,超市,2015/06/16 11:36:27,9.4,4.4
817,POS消费,地点274,超市,2015/06/16 20:34:39,3.0,1.4
817,卡片销户,,,2015/06/19 12:00:15,1.4,0.0
817,卡补办,,,2015/06/19 12:01:10,16.4,12.63
817,更新卡信息,,,2015/06/19 12:01:28,0.0,0.0
817,POS消费,地点65,食堂,2015/06/19 12:09:26,3.9,8.73
817,POS消费,地点218,食堂,2015/06/19 12:18:16,3.0,5.73
817,POS消费,地点705,淋浴,2015/06/19 23:09:52,0.4,5.33
817,卡充值,,,2015/06/23 09:00:48,70.0,75.33
817,POS消费,地点192,超市,2015/06/23 09:03:01,13.0,62.33
817,POS消费,地点1961,超市,2015/06/23 21:47:26,13.8,48.53
817,POS消费,地点713,淋浴,2015/06/23 23:03:44,0.1,48.43
817,POS消费,地点76,淋浴,2015/06/23 23:05:56,1.2,47.23
817,POS消费,地点149,洗衣房,2015/06/23 23:21:09,-3.54,47.17
817,POS消费,地点149,洗衣房,2015/06/23 23:21:09,3.6,43.63
817,POS消费,地点153,洗衣房,2015/06/23 23:21:51,3.6,43.57
817,POS消费,地点153,洗衣房,2015/06/23 23:21:51,-1.68,45.25
817,POS消费,地点153,洗衣房,2015/06/23 23:54:06,-3.54,45.19
817,POS消费,地点153,洗衣房,2015/06/23 23:54:06,3.6,41.65
817,POS消费,地点239,食堂,2015/06/24 11:32:35,5.9,39.29
817,POS消费,地点59,食堂,2015/06/24 11:34:22,1.5,37.79
817,POS消费,地点274,超市,2015/06/24 12:23:02,2.8,34.99
817,POS消费,地点192,超市,2015/06/24 13:54:40,14.3,20.69
817,POS消费,地点192,超市,2015/06/24 17:58:28,3.4,17.29
817,POS消费,地点705,淋浴,2015/06/25 00:09:09,1.5,15.79
817,POS消费,地点253,食堂,2015/06/25 11:19:10,8.5,7.29
817,POS消费,地点149,洗衣房,2015/06/25 22:17:11,3.6,3.69
817,POS消费,地点149,洗衣房,2015/06/25 22:17:58,-1.38,3.71
817,POS消费,地点149,洗衣房,2015/06/25 22:17:58,3.6,3.63
817,POS消费,地点149,洗衣房,2015/06/25 22:18:12,-3.54,7.23
817,POS消费,地点74,淋浴,2015/06/25 22:20:16,1.3,2.33
817,POS消费,地点76,淋浴,2015/06/27 23:20:06,1.4,2.31
817,POS消费,地点74,淋浴,2015/06/28 22:23:41,1.4,0.91
817,POS消费,地点76,淋浴,2015/06/30 21:12:07,0.9,0.01
817,卡挂失,,,2015/07/04 12:38:06,0.0,0.0
817,卡片开户,,,2015/07/04 12:42:30,65.0,50.0
817,更新卡信息,,,2015/07/04 12:42:59,0.0,0.0
817,POS消费,地点274,超市,2015/07/04 12:46:28,9.0,41.0
817,POS消费,地点274,超市,2015/07/04 12:46:32,0.9,40.1
817,POS消费,地点1961,超市,2015/07/04 14:42:16,14.5,25.6
817,卡片销户,,,2015/07/05 12:41:58,25.6,0.0
817,卡解挂,,,2015/07/05 12:42:16,0.0,0.0
817,卡充值,,,2015/07/05 12:42:38,40.6,40.61
817,POS消费,地点192,超市,2015/07/05 12:45:36,9.9,30.71
817,POS消费,地点192,超市,2015/07/05 15:01:26,1.0,29.71
817,POS消费,地点91,校车,2015/07/05 17:51:57,5.5,24.21
817,POS消费,地点21,开水,2015/07/05 17:52:16,8.6,15.61
817,POS消费,地点274,超市,2015/07/06 14:25:32,5.0,10.61
817,POS消费,地点76,淋浴,2015/07/06 20:41:28,1.3,9.31
817,POS消费,地点274,超市,2015/07/06 21:36:49,6.0,3.31
817,卡充值,,,2015/07/07 16:49:37,30.0,33.31
817,POS消费,地点192,超市,2015/07/07 16:51:37,7.5,25.81
817,POS消费,地点27,教务处,2015/07/07 17:24:52,8.5,17.31
