30935,POS消费,地点12,文印中心,2014/09/01 06:44:28,1.0,344.56
30935,POS消费,地点527,食堂,2014/09/08 07:10:11,0.7,275.68
30935,POS消费,地点232,食堂,2014/09/08 12:12:13,10.0,265.68
30935,POS消费,地点238,食堂,2014/09/08 12:13:36,10.0,255.68
30935,POS消费,地点217,食堂,2014/09/08 12:19:23,7.0,248.68
30935,POS消费,地点273,食堂,2014/09/08 17:57:12,6.5,242.18
30935,POS消费,地点273,食堂,2014/09/08 17:57:26,3.3,238.88
30935,POS消费,地点257,食堂,2014/09/08 17:59:51,3.0,235.88
30935,POS消费,地点6,淋浴,2014/09/09 07:25:07,3.8,230.98
30935,POS消费,地点257,食堂,2014/09/09 07:27:13,2.5,228.48
30935,POS消费,地点2003,淋浴,2014/09/09 10:12:14,0.8,280.18
30935,POS消费,地点2003,淋浴,2014/09/09 10:13:23,1.1,234.78
30935,POS消费,地点286,食堂,2014/09/09 11:39:17,3.6,224.88
30935,POS消费,地点286,食堂,2014/09/09 11:39:33,-3.6,228.48
30935,POS消费,地点286,食堂,2014/09/09 11:39:40,3.2,225.28
30935,POS消费,地点273,食堂,2014/09/09 11:43:24,8.6,216.68
30935,POS消费,地点1961,超市,2014/09/09 12:07:30,12.8,203.88
30935,POS消费,地点91,校车,2014/09/09 17:33:13,8.6,195.28
30935,POS消费,地点219,超市,2014/09/09 18:45:09,6.0,189.28
30935,POS消费,地点2003,淋浴,2014/09/10 06:02:52,0.7,188.58
30935,POS消费,地点91,校车,2014/09/10 07:33:09,2.6,185.98
30935,POS消费,地点91,校车,2014/09/10 11:46:08,7.2,178.78
30935,POS消费,地点21,开水,2014/09/10 11:49:04,0.9,177.88
30935,POS消费,地点219,超市,2014/09/10 16:07:27,3.0,174.88
30935,POS消费,地点21,开水,2014/09/10 17:39:14,5.8,169.08
30935,POS消费,地点21,开水,2014/09/10 19:57:55,5.0,164.08
30935,POS消费,地点258,食堂,2014/09/10 20:08:37,4.5,159.58
30935,POS消费,地点2003,淋浴,2014/09/11 06:03:35,1.2,158.38
30935,POS消费,地点268,食堂,2014/09/11 07:02:42,4.0,154.38
30935,POS消费,地点268,食堂,2014/09/11 07:02:55,3.03,151.35
30935,POS消费,地点70,食堂,2014/09/11 07:05:17,2.0,149.35
30935,POS消费,地点219,超市,2014/09/11 09:22:04,3.0,146.35
30935,POS消费,地点65,食堂,2014/09/11 11:39:13,7.9,138.45
30935,POS消费,地点257,食堂,2014/09/11 17:22:48,3.0,128.75
30935,POS消费,地点266,食堂,2014/09/11 17:23:21,6.7,131.75
30935,POS消费,地点219,超市,2014/09/11 18:55:10,5.0,123.75
30935,POS消费,地点909,淋浴,2014/09/12 06:10:15,0.7,123.05
30935,POS消费,地点279,食堂,2014/09/12 07:12:48,6.3,116.75
30935,POS消费,地点232,食堂,2014/09/12 11:47:41,5.5,111.25
30935,POS消费,地点21,开水,2014/09/12 12:05:01,5.3,105.95
30935,POS消费,地点91,校车,2014/09/12 17:18:06,4.7,101.25
30935,POS消费,地点21,开水,2014/09/12 17:19:24,1.04,100.21
30935,POS消费,地点21,开水,2014/09/12 17:25:48,3.9,96.31
30935,POS消费,地点219,超市,2014/09/12 18:45:27,5.0,91.31
30935,POS消费,地点258,食堂,2014/09/12 19:59:36,4.5,86.81
30935,POS消费,地点21,开水,2014/09/12 20:01:01,6.0,80.81
30935,POS消费,地点909,淋浴,2014/09/13 07:08:09,0.9,79.91
30935,POS消费,地点241,食堂,2014/09/13 07:39:07,5.33,74.58
30935,POS消费,地点241,食堂,2014/09/13 07:40:13,6.1,68.48
30935,POS消费,地点218,食堂,2014/09/13 12:07:07,3.0,65.48
30935,POS消费,地点1961,超市,2014/09/14 13:48:54,10.0,55.48
30935,卡充值,,,2014/09/14 16:35:08,100.0,155.48
30935,POS消费,地点2004,淋浴,2014/09/15 06:13:46,0.9,154.58
30935,POS消费,地点70,食堂,2014/09/15 06:55:21,2.0,144.98
30935,POS消费,地点279,食堂,2014/09/15 06:55:24,3.8,146.98
30935,POS消费,地点91,校车,2014/09/15 12:01:04,5.6,139.38
30935,POS消费,地点21,开水,2014/09/15 12:02:36,1.12,138.26
30935,POS消费,地点91,校车,2014/09/15 18:06:27,5.1,133.16
30935,POS消费,地点21,开水,2014/09/15 18:06:56,1.0,132.16
30935,POS消费,地点909,淋浴,2014/09/16 06:22:45,0.8,131.36
30935,POS消费,地点91,校车,2014/09/16 17:33:01,4.9,126.46
30935,POS消费,地点21,开水,2014/09/16 17:33:45,1.2,125.26
30935,POS消费,地点21,开水,2014/09/16 17:34:19,1.28,123.98
30935,POS消费,地点909,淋浴,2014/09/17 06:16:13,0.9,123.08
30935,POS消费,地点91,校车,2014/09/17 06:53:28,3.9,119.18
30935,POS消费,地点91,校车,2014/09/17 06:53:55,2.3,116.88
30935,POS消费,地点91,校车,2014/09/17 12:25:54,5.1,111.78
30935,POS消费,地点91,校车,2014/09/17 12:26:09,5.1,111.78
30935,POS消费,地点21,开水,2014/09/17 12:26:30,0.88,110.9
30935,POS消费,地点91,校车,2014/09/17 12:27:10,2.4,108.5
30935,POS消费,地点26,图书馆,2014/09/17 17:40:05,16.5,92.0
30935,POS消费,地点232,食堂,2014/09/18 06:54:03,2.53,89.47
30935,POS消费,地点232,食堂,2014/09/18 06:54:19,2.63,86.84
30935,POS消费,地点91,校车,2014/09/18 06:59:00,0.83,86.01
30935,POS消费,地点91,校车,2014/09/18 11:33:00,4.5,81.51
30935,POS消费,地点195,超市,2014/09/18 12:33:24,52.8,28.71
30935,POS消费,地点213,食堂,2014/09/18 16:34:23,0.5,28.21
30935,POS消费,地点91,校车,2014/09/18 17:10:16,6.1,22.11
30935,POS消费,地点21,开水,2014/09/18 17:11:03,0.88,21.23
30935,卡充值,,,2014/09/18 17:26:36,300.0,321.23
30935,POS消费,地点909,淋浴,2014/09/19 06:08:25,1.3,319.93
30935,POS消费,地点91,校车,2014/09/19 06:51:05,2.5,317.43
30935,POS消费,地点232,食堂,2014/09/19 17:00:07,15.0,302.43
30935,POS消费,地点909,淋浴,2014/09/20 08:33:25,1.1,301.33
30935,POS消费,地点83,食堂,2014/09/20 21:06:34,6.0,295.33
30935,POS消费,地点909,淋浴,2014/09/21 07:23:47,1.2,294.13
30935,POS消费,地点21,开水,2014/09/21 07:57:04,0.7,293.43
30935,POS消费,地点91,校车,2014/09/21 11:27:32,4.5,288.93
30935,POS消费,地点21,开水,2014/09/21 11:28:40,1.04,287.89
30935,POS消费,地点816,校车,2014/09/21 15:19:45,1.0,286.89
30935,POS消费,地点219,超市,2014/09/21 16:52:56,5.0,281.89
30935,POS消费,地点21,开水,2014/09/21 16:55:47,1.2,280.69
30935,POS消费,地点91,校车,2014/09/21 16:58:12,5.0,275.69
30935,POS消费,地点21,开水,2014/09/21 16:58:47,1.5,274.19
30935,POS消费,地点909,淋浴,2014/09/22 06:09:09,1.1,273.09
30935,POS消费,地点91,校车,2014/09/22 06:52:54,3.4,269.69
30935,POS消费,地点91,校车,2014/09/22 11:41:21,8.4,261.29
30935,POS消费,地点91,校车,2014/09/22 17:45:52,6.9,254.39
30935,POS消费,地点21,开水,2014/09/22 17:46:41,1.04,253.35
30935,POS消费,地点21,开水,2014/09/22 17:58:28,5.7,247.65
30935,POS消费,地点909,淋浴,2014/09/23 06:11:52,0.8,246.85
30935,POS消费,地点232,食堂,2014/09/23 06:46:01,3.43,243.42
30935,POS消费,地点21,开水,2014/09/23 17:38:10,1.9,241.52
30935,POS消费,地点91,校车,2014/09/23 17:39:48,4.4,237.12
30935,POS消费,地点909,淋浴,2014/09/24 06:08:20,0.9,236.22
30935,POS消费,地点213,食堂,2014/09/24 12:24:10,18.3,217.92
30935,POS消费,地点272,食堂,2014/09/24 17:32:47,9.0,208.92
30935,POS消费,地点21,开水,2014/09/24 17:48:44,17.97,190.95
30935,POS消费,地点241,食堂,2014/09/25 06:58:45,3.4,187.55
30935,POS消费,地点1155,食堂,2014/09/25 11:41:17,3.0,184.55
30935,POS消费,地点89,食堂,2014/09/25 12:02:38,3.0,181.55
30935,POS消费,地点314,食堂,2014/09/25 12:04:21,6.0,175.55
30935,POS消费,地点909,淋浴,2014/09/26 07:11:05,0.9,174.65
30935,POS消费,地点91,校车,2014/09/26 08:09:50,1.8,172.85
30935,POS消费,地点144,食堂,2014/09/26 08:12:15,0.7,172.15
30935,POS消费,地点91,校车,2014/09/26 11:28:19,3.0,169.15
30935,POS消费,地点1683,食堂,2014/09/26 16:22:31,15.0,154.15
30935,POS消费,地点1155,食堂,2014/09/26 16:24:46,3.0,151.15
30935,POS消费,地点909,淋浴,2014/09/27 08:49:56,0.9,150.25
30935,POS消费,地点1155,食堂,2014/09/27 09:58:12,5.5,144.75
30935,POS消费,地点526,食堂,2014/09/27 09:58:12,8.0,136.75
30935,POS消费,地点195,超市,2014/09/27 12:39:16,15.8,120.95
30935,POS消费,地点219,超市,2014/09/27 15:35:52,5.0,115.95
30935,POS消费,地点2041,开水,2014/09/27 20:29:43,0.2,115.75
30935,POS消费,地点1159,淋浴,2014/09/28 00:22:13,1.1,111.05
30935,POS消费,地点1353,洗衣房,2014/09/28 00:27:02,3.6,112.15
30935,卡挂失,,,2014/09/28 10:10:00,0.0,0.0
30935,更新卡信息,,,2014/09/28 10:16:08,0.0,0.0
30935,卡片开户,,,2014/09/28 10:17:48,20.0,5.0
30935,POS消费,地点21,开水,2014/09/28 17:44:48,1.8,3.2
30935,POS消费,地点909,淋浴,2014/09/29 06:09:44,0.8,2.4
30935,POS消费,地点144,食堂,2014/09/29 06:58:17,0.9,1.5
30935,POS消费,地点909,淋浴,2014/09/30 06:10:35,0.6,0.9
30935,POS消费,地点909,淋浴,2014/09/30 06:18:20,0.1,0.8
30935,更新卡信息,,,2014/10/05 13:58:08,0.0,0.0
30935,卡片销户,,,2014/10/05 13:58:51,0.8,0.0
30935,卡补办,,,2014/10/05 13:59:14,15.8,111.85
30935,POS消费,地点118,食堂,2014/10/05 14:08:02,6.0,105.85
30935,POS消费,地点118,食堂,2014/10/06 07:35:09,5.6,100.25
30935,POS消费,地点909,淋浴,2014/10/07 10:06:47,1.0,99.25
30935,POS消费,地点272,食堂,2014/10/07 12:27:54,9.0,90.25
30935,POS消费,地点258,食堂,2014/10/07 12:41:07,3.2,87.05
30935,POS消费,地点1961,超市,2014/10/07 17:20:39,7.5,79.55
30935,POS消费,地点909,淋浴,2014/10/08 06:14:23,1.0,78.55
30935,POS消费,地点241,食堂,2014/10/08 06:57:23,5.13,73.42
30935,POS消费,地点213,食堂,2014/10/08 12:07:48,1.3,72.12
30935,POS消费,地点248,超市,2014/10/08 12:32:11,5.1,67.02
30935,卡充值,,,2014/10/08 12:45:58,300.0,367.02
30935,POS消费,地点91,校车,2014/10/08 16:48:39,3.4,363.62
30935,POS消费,地点21,开水,2014/10/08 16:48:56,1.12,362.5
30935,POS消费,地点21,开水,2014/10/08 16:49:45,1.5,361.0
30935,POS消费,地点21,开水,2014/10/08 17:15:23,1.8,359.2
30935,POS消费,地点909,淋浴,2014/10/09 07:38:37,0.8,358.4
30935,POS消费,地点118,食堂,2014/10/09 08:06:38,5.0,353.4
30935,POS消费,地点91,校车,2014/10/09 11:40:17,4.5,348.9
30935,POS消费,地点21,开水,2014/10/09 11:41:15,0.9,348.0
30935,POS消费,地点219,超市,2014/10/09 17:43:25,5.0,343.0
30935,POS消费,地点21,开水,2014/10/09 17:49:21,15.0,328.0
30935,POS消费,地点909,淋浴,2014/10/10 06:08:35,1.1,326.9
30935,POS消费,地点70,食堂,2014/10/10 06:59:06,2.0,324.9
30935,POS消费,地点241,食堂,2014/10/10 07:00:14,3.83,321.07
30935,POS消费,地点91,校车,2014/10/10 12:06:52,5.8,315.27
30935,POS消费,地点21,开水,2014/10/10 12:07:20,0.96,314.31
30935,POS消费,地点21,开水,2014/10/10 12:20:37,3.0,311.31
30935,POS消费,地点21,开水,2014/10/10 22:18:02,13.95,297.36
30935,POS消费,地点244,食堂,2014/10/11 06:57:24,5.3,292.06
30935,POS消费,地点91,校车,2014/10/11 17:28:09,5.6,286.46
30935,POS消费,地点21,开水,2014/10/11 17:28:54,1.5,284.96
30935,POS消费,地点21,开水,2014/10/11 17:43:31,1.8,283.16
30935,POS消费,地点21,开水,2014/10/11 17:45:32,1.8,281.36
30935,POS消费,地点21,开水,2014/10/11 17:51:16,3.0,278.36
30935,POS消费,地点909,淋浴,2014/10/12 09:07:00,1.0,277.36
30935,POS消费,地点118,食堂,2014/10/12 09:48:50,5.0,272.36
30935,POS消费,地点232,食堂,2014/10/12 17:34:59,7.6,264.76
30935,POS消费,地点21,开水,2014/10/12 17:57:32,3.0,261.76
30935,POS消费,地点21,开水,2014/10/12 20:59:35,3.0,258.76
30935,POS消费,地点941,淋浴,2014/10/13 06:24:20,0.9,257.86
30935,POS消费,地点279,食堂,2014/10/13 06:59:18,3.63,254.23
30935,POS消费,地点91,校车,2014/10/13 11:50:13,5.0,249.23
30935,POS消费,地点91,校车,2014/10/13 11:55:35,1.0,248.23
30935,POS消费,地点21,开水,2014/10/13 12:05:56,1.8,246.43
30935,POS消费,地点1551,食堂,2014/10/13 17:24:16,25.6,220.83
30935,POS消费,地点21,开水,2014/10/13 17:49:07,3.0,217.83
30935,POS消费,地点21,开水,2014/10/13 21:10:13,3.0,214.83
30935,POS消费,地点21,开水,2014/10/13 21:12:13,3.0,211.83
30935,POS消费,地点2004,淋浴,2014/10/14 06:08:49,1.2,210.63
30935,POS消费,地点244,食堂,2014/10/14 06:54:36,3.43,207.2
30935,POS消费,地点91,校车,2014/10/14 11:17:40,6.2,201.0
30935,POS消费,地点21,开水,2014/10/14 11:18:42,1.44,199.56
30935,POS消费,地点525,食堂,2014/10/15 06:57:51,2.4,196.26
30935,POS消费,地点144,食堂,2014/10/15 06:58:01,0.9,198.66
30935,POS消费,地点91,校车,2014/10/15 11:50:55,7.0,189.26
30935,POS消费,地点21,开水,2014/10/15 12:05:16,1.8,187.46
30935,POS消费,地点21,开水,2014/10/15 12:05:49,3.0,184.46
30935,POS消费,地点91,校车,2014/10/15 17:23:09,5.0,179.46
30935,POS消费,地点21,开水,2014/10/15 17:23:51,1.5,177.96
30935,POS消费,地点21,开水,2014/10/15 17:33:06,3.0,174.96
30935,POS消费,地点909,淋浴,2014/10/16 06:08:20,1.2,173.76
30935,POS消费,地点244,食堂,2014/10/16 07:01:53,4.6,169.16
30935,POS消费,地点91,校车,2014/10/16 11:38:52,5.6,163.56
30935,POS消费,地点21,开水,2014/10/16 11:40:14,1.5,162.06
30935,POS消费,地点232,食堂,2014/10/16 17:00:20,7.6,154.46
30935,POS消费,地点91,校车,2014/10/16 17:05:58,1.5,152.96
30935,POS消费,地点21,开水,2014/10/16 17:21:58,3.0,149.96
30935,POS消费,地点525,食堂,2014/10/17 07:06:15,2.0,147.96
30935,POS消费,地点21,开水,2014/10/17 11:58:42,1.8,146.16
30935,POS消费,地点91,校车,2014/10/17 11:59:56,7.0,139.16
30935,POS消费,地点21,开水,2014/10/17 12:10:25,1.1,138.06
30935,POS消费,地点21,开水,2014/10/17 12:19:36,3.0,135.06
30935,POS消费,地点232,食堂,2014/10/17 17:03:27,5.0,130.06
30935,POS消费,地点909,淋浴,2014/10/18 04:51:30,1.3,128.76
30935,POS消费,地点1472,校车,2014/10/18 17:24:00,1.0,127.76
30935,POS消费,地点256,食堂,2014/10/18 17:54:51,8.0,119.76
30935,POS消费,地点256,食堂,2014/10/18 17:55:03,3.5,116.26
30935,POS消费,地点1036,食堂,2014/10/18 18:08:37,1.5,114.76
30935,POS消费,地点21,开水,2014/10/18 18:10:46,3.0,109.96
30935,POS消费,地点258,食堂,2014/10/18 18:13:25,1.8,112.96
30935,POS消费,地点118,食堂,2014/10/19 08:37:28,9.5,100.46
30935,POS消费,地点219,超市,2014/10/19 17:41:07,5.0,95.46
30935,POS消费,地点21,开水,2014/10/19 17:54:38,6.0,89.46
30935,POS消费,地点254,食堂,2014/10/19 18:06:30,8.0,81.46
30935,POS消费,地点258,食堂,2014/10/19 18:07:34,3.2,78.26
30935,POS消费,地点21,开水,2014/10/19 21:19:30,6.0,72.26
30935,POS消费,地点258,食堂,2014/10/19 21:24:30,1.8,70.46
30935,POS消费,地点909,淋浴,2014/10/20 06:08:14,1.1,69.36
30935,POS消费,地点244,食堂,2014/10/20 06:58:48,3.8,65.56
30935,POS消费,地点1036,食堂,2014/10/20 11:45:59,3.0,62.56
30935,POS消费,地点21,开水,2014/10/20 17:51:09,1.8,60.76
30935,POS消费,地点279,食堂,2014/10/21 06:59:33,3.63,57.13
30935,POS消费,地点21,开水,2014/10/21 11:39:14,1.2,55.93
30935,POS消费,地点91,校车,2014/10/21 11:40:20,3.0,52.93
30935,POS消费,地点21,开水,2014/10/21 11:54:11,1.8,51.13
30935,POS消费,地点21,开水,2014/10/21 11:54:46,3.0,48.13
30935,POS消费,地点219,超市,2014/10/21 17:01:40,5.0,43.13
30935,POS消费,地点21,开水,2014/10/21 17:18:56,2.9,40.23
30935,POS消费,地点232,食堂,2014/10/21 17:20:04,4.1,36.13
30935,POS消费,地点21,开水,2014/10/21 17:47:59,3.0,33.13
30935,POS消费,地点21,开水,2014/10/21 20:29:52,5.0,28.13
30935,POS消费,地点280,食堂,2014/10/21 20:32:24,3.0,25.13
30935,POS消费,地点280,食堂,2014/10/21 20:35:37,3.0,22.13
30935,POS消费,地点258,食堂,2014/10/21 20:45:13,4.3,17.83
30935,POS消费,地点909,淋浴,2014/10/22 06:22:20,1.1,16.73
30935,POS消费,地点241,食堂,2014/10/22 07:01:51,6.33,10.4
30935,POS消费,地点91,校车,2014/10/22 17:23:07,5.0,5.4
30935,POS消费,地点21,开水,2014/10/22 17:24:08,1.2,4.2
30935,POS消费,地点21,开水,2014/10/22 17:44:29,3.0,1.2
30935,支付领取,,,2014/10/22 17:48:45,100.0,101.2
30935,支付领取,,,2014/10/22 17:48:50,100.0,201.2
30935,支付领取,,,2014/10/22 17:48:53,6.0,207.2
30935,POS消费,地点241,食堂,2014/10/23 06:57:04,2.6,204.6
30935,POS消费,地点219,超市,2014/10/23 18:16:49,5.0,199.6
30935,POS消费,地点91,校车,2014/10/23 18:34:23,3.0,196.6
30935,POS消费,地点21,开水,2014/10/23 18:40:27,3.0,193.6
30935,POS消费,地点21,开水,2014/10/23 18:41:09,3.0,190.6
30935,POS消费,地点909,淋浴,2014/10/24 06:32:08,0.8,189.8
30935,POS消费,地点2031,食堂,2014/10/24 07:40:00,6.63,183.17
30935,POS消费,地点21,开水,2014/10/24 12:30:39,1.8,181.37
30935,POS消费,地点1442,校车,2014/10/26 18:47:08,1.0,180.37
30935,POS消费,地点279,食堂,2014/10/27 07:02:16,3.6,176.77
30935,POS消费,地点21,开水,2014/10/27 11:36:09,1.2,175.57
30935,POS消费,地点91,校车,2014/10/27 11:37:34,5.4,170.17
30935,POS消费,地点91,校车,2014/10/27 11:38:15,1.2,168.97
30935,POS消费,地点21,开水,2014/10/27 11:52:21,11.7,157.27
30935,POS消费,地点91,校车,2014/10/27 18:00:34,7.0,150.27
30935,POS消费,地点21,开水,2014/10/27 18:14:52,1.8,148.47
30935,POS消费,地点909,淋浴,2014/10/28 06:29:49,1.1,147.37
30935,POS消费,地点2031,食堂,2014/10/28 07:38:30,7.43,139.94
30935,POS消费,地点256,食堂,2014/10/28 11:31:37,8.0,131.94
30935,POS消费,地点1036,食堂,2014/10/28 11:37:49,1.5,130.44
30935,POS消费,地点21,开水,2014/10/28 12:05:59,6.3,124.14
30935,POS消费,地点91,校车,2014/10/28 17:52:21,3.0,121.14
30935,POS消费,地点21,开水,2014/10/28 18:05:42,3.0,118.14
30935,POS消费,地点167,食堂,2014/10/29 06:59:45,8.33,109.81
30935,POS消费,地点21,开水,2014/10/29 17:38:00,1.8,108.01
30935,POS消费,地点21,开水,2014/10/29 17:39:19,7.2,100.81
30935,POS消费,地点21,开水,2014/10/29 17:39:30,3.0,97.81
30935,POS消费,地点909,淋浴,2014/10/30 06:20:29,1.0,96.81
30935,POS消费,地点144,食堂,2014/10/30 07:02:15,0.7,96.11
30935,POS消费,地点2031,食堂,2014/10/30 07:43:09,5.0,91.11
30935,POS消费,地点91,校车,2014/10/30 11:51:05,5.4,85.71
30935,POS消费,地点91,校车,2014/10/30 11:52:34,1.5,84.21
30935,POS消费,地点21,开水,2014/10/30 12:07:54,1.8,82.41
30935,POS消费,地点219,超市,2014/10/30 17:15:29,3.0,79.41
30935,POS消费,地点91,校车,2014/10/30 17:37:33,6.1,73.31
30935,POS消费,地点232,食堂,2014/10/30 17:38:01,0.8,72.51
30935,POS消费,地点21,开水,2014/10/30 20:03:59,5.0,67.51
30935,POS消费,地点2031,食堂,2014/10/31 07:39:48,6.63,60.88
30935,POS消费,地点232,食堂,2014/10/31 11:56:44,6.6,54.28
30935,POS消费,地点232,食堂,2014/10/31 11:56:57,3.5,50.78
30935,POS消费,地点232,食堂,2014/10/31 17:35:42,5.5,45.28
30935,支付领取,,,2014/10/31 18:03:56,100.0,145.28
30935,POS消费,地点21,开水,2014/10/31 18:05:31,3.0,142.28
30935,POS消费,地点909,淋浴,2014/11/01 08:02:30,0.4,141.88
30935,POS消费,地点909,淋浴,2014/11/01 08:06:05,0.6,141.28
30935,POS消费,地点1155,食堂,2014/11/01 08:52:26,5.0,136.28
30935,POS消费,地点219,超市,2014/11/01 12:09:17,5.0,131.28
30935,POS消费,地点91,校车,2014/11/01 12:28:47,5.0,126.28
30935,POS消费,地点21,开水,2014/11/01 12:42:21,9.4,116.88
30935,POS消费,地点232,食堂,2014/11/01 17:42:03,5.5,111.38
30935,POS消费,地点21,开水,2014/11/01 17:44:11,1.8,109.58
30935,POS消费,地点21,开水,2014/11/01 17:49:19,1.8,107.78
30935,POS消费,地点21,开水,2014/11/01 18:06:46,1.8,105.98
30935,POS消费,地点118,食堂,2014/11/02 10:06:43,14.0,91.98
30935,POS消费,地点91,校车,2014/11/02 11:52:43,5.0,86.98
30935,POS消费,地点909,淋浴,2014/11/03 06:12:49,1.6,85.38
30935,POS消费,地点279,食堂,2014/11/03 07:02:17,4.2,81.18
30935,POS消费,地点232,食堂,2014/11/03 12:06:23,6.8,74.38
30935,POS消费,地点21,开水,2014/11/03 12:19:30,3.0,71.38
30935,POS消费,地点219,超市,2014/11/03 13:36:19,5.0,66.38
30935,POS消费,地点232,食堂,2014/11/03 17:58:24,5.4,60.98
30935,POS消费,地点21,开水,2014/11/03 18:21:47,2.2,58.78
30935,POS消费,地点241,食堂,2014/11/04 06:59:49,4.43,54.35
30935,POS消费,地点91,校车,2014/11/04 11:47:35,5.0,49.35
30935,POS消费,地点232,食堂,2014/11/04 11:48:10,1.2,48.15
30935,POS消费,地点232,食堂,2014/11/04 17:34:43,9.4,38.75
30935,POS消费,地点190,超市,2014/11/04 17:56:09,18.2,20.55
30935,POS消费,地点909,淋浴,2014/11/05 06:19:02,1.3,19.25
30935,POS消费,地点244,食堂,2014/11/05 07:00:25,3.4,15.85
30935,POS消费,地点841,食堂,2014/11/05 11:54:37,1.8,14.05
30935,POS消费,地点241,食堂,2014/11/06 06:58:13,4.4,9.65
30935,POS消费,地点232,食堂,2014/11/06 11:37:18,5.5,4.15
30935,POS消费,地点909,淋浴,2014/11/07 06:18:43,1.4,2.75
30935,POS消费,地点909,淋浴,2014/11/11 06:18:16,1.4,1.35
30935,支付领取,,,2014/11/11 07:04:26,200.0,201.35
30935,支付领取,,,2014/11/11 07:04:35,100.0,301.35
30935,POS消费,地点232,食堂,2014/11/11 07:06:03,4.0,297.35
30935,POS消费,地点219,超市,2014/11/11 13:52:01,5.0,292.34
30935,POS消费,地点1065,开水,2014/11/11 15:01:28,0.01,297.34
30935,POS消费,地点279,食堂,2014/11/12 06:59:07,4.6,287.74
30935,POS消费,地点1065,开水,2014/11/12 13:41:10,0.01,287.73
30935,POS消费,地点1065,开水,2014/11/12 15:28:10,0.01,287.72
30935,卡挂失,,,2014/11/12 18:14:14,0.0,0.0
